               data_ora   rad  temperatura elevazione
2023-04-02 22:46:17.324  9980        41.32         20
2023-04-02 22:46:17.532  9939        41.32         20
2023-04-02 22:46:17.741  9913        41.32         20
2023-04-02 22:46:17.949  9881        41.32         20
2023-04-02 22:46:18.157  9864        41.32         20
2023-04-02 22:46:18.365  9895        41.32         20
2023-04-02 22:46:18.582  9855        41.32         20
2023-04-02 22:46:18.797  9866        41.32         20
2023-04-02 22:46:19.005  9850        41.32         20
2023-04-02 22:46:19.231  9858        41.32         20
2023-04-02 22:46:19.437  9900        41.35         20
2023-04-02 22:46:19.613  9910        41.35         20
2023-04-02 22:46:19.804  9862        41.35         20
2023-04-02 22:46:20.003  9934        41.35         20
2023-04-02 22:46:20.206  9930        41.32         20
2023-04-02 22:46:20.414  9921        41.35         20
2023-04-02 22:46:20.623  9972        41.35         20
2023-04-02 22:46:20.831  9966        41.35         20
2023-04-02 22:46:21.040  9988        41.35         20
2023-04-02 22:46:21.247 10003        41.35         20
2023-04-02 22:46:21.456 10013        41.35         20
2023-04-02 22:46:21.665  9986        41.35         20
2023-04-02 22:46:21.873 10000        41.35         20
2023-04-02 22:46:22.080  9991        41.35         20
2023-04-02 22:46:22.289  9970        41.35         20
2023-04-02 22:46:22.497  9958        41.35         20
2023-04-02 22:46:22.705  9978        41.35         20
2023-04-02 22:46:22.924  9970        41.35         20
2023-04-02 22:46:23.138  9940        41.35         20
2023-04-02 22:46:23.346  9971        41.35         20
2023-04-02 22:46:23.554 10012        41.35         20
2023-04-02 22:46:23.731  9986        41.35         20
2023-04-02 22:46:23.931  9949        41.35         20
2023-04-02 22:46:24.131  9945        41.35         20
2023-04-02 22:46:24.339  9960        41.35         20
2023-04-02 22:46:24.548  9978        41.35         20
2023-04-02 22:46:24.756  9982        41.35         20
2023-04-02 22:46:24.964  9985        41.35         20
2023-04-02 22:46:25.172  9950        41.35         20
2023-04-02 22:46:25.380  9953        41.35         20
2023-04-02 22:46:25.589  9957        41.35         20
2023-04-02 22:46:25.791  9947        41.35         20
2023-04-02 22:46:26.005  9940        41.35         20
2023-04-02 22:46:26.213  9950        41.35         20
2023-04-02 22:46:26.421  9935        41.35         20
2023-04-02 22:46:26.627  9912        41.35         20
2023-04-02 22:46:26.836  9914        41.35         20
2023-04-02 22:46:27.053  9873        41.35         20
2023-04-02 22:46:27.268  9882        41.35         20
2023-04-02 22:46:27.478  9863        41.35         20
2023-04-02 22:46:27.701  9864        41.35         20
2023-04-02 22:46:27.861  9850        41.35         20
2023-04-02 22:46:28.063  9852        41.35         20
2023-04-02 22:46:28.261  9830        41.35         20
2023-04-02 22:46:28.470  9836        41.35         20
2023-04-02 22:46:28.678  9799        41.35         20
2023-04-02 22:46:28.886  9773        41.35         20
2023-04-02 22:46:29.094  9784        41.35         20
2023-04-02 22:46:29.302  9790        41.35         20
2023-04-02 22:46:29.510  9833        41.35         20
2023-04-02 22:46:29.719  9855        41.35         20
2023-04-02 22:46:29.927  9861        41.35         20
2023-04-02 22:46:30.135  9909        41.35         20
2023-04-02 22:46:30.343  9944        41.35         20
2023-04-02 22:46:30.552  9951        41.35         20
2023-04-02 22:46:30.760  9946        41.35         20
2023-04-02 22:46:30.967  9914        41.35         20
2023-04-02 22:46:31.180  9919        41.35         20
2023-04-02 22:46:31.398  9922        41.35         20
2023-04-02 22:46:31.607  9924        41.35         20
2023-04-02 22:46:31.816  9889        41.35         20
2023-04-02 22:46:31.990  9893        41.35         20
2023-04-02 22:46:32.189  9903        41.35         20
2023-04-02 22:46:32.393  9903        41.35         20
2023-04-02 22:46:32.601  9921        41.35         20
2023-04-02 22:46:32.810  9919        41.35         20
2023-04-02 22:46:33.018  9926        41.35         20
2023-04-02 22:46:33.225  9940        41.35         20
2023-04-02 22:46:33.433  9932        41.35         20
2023-04-02 22:46:33.642  9917        41.35         20
2023-04-02 22:46:33.851  9941        41.35         20
2023-04-02 22:46:34.059  9935        41.35         20
2023-04-02 22:46:34.267  9985        41.35         20
2023-04-02 22:46:34.474 10003        41.35         20
2023-04-02 22:46:34.683 10003        41.35         20
2023-04-02 22:46:34.891  9979        41.35         20
2023-04-02 22:46:35.099  9939        41.35         20
2023-04-02 22:46:35.311  9918        41.35         20
2023-04-02 22:46:35.532  9919        41.35         20
2023-04-02 22:46:35.755  9919        41.35         20
2023-04-02 22:46:35.963  9966        41.35         20
2023-04-02 22:46:36.117  9979        41.35         20
2023-04-02 22:46:36.316  9940        41.35         20
2023-04-02 22:46:36.525  9952        41.35         20
2023-04-02 22:46:36.734 10028        41.35         20
2023-04-02 22:46:36.941 10003        41.35         20
2023-04-02 22:46:37.149 10020        41.35         20
2023-04-02 22:46:37.358 10012        41.35         20
2023-04-02 22:46:37.565 10001        41.35         20
2023-04-02 22:46:37.774 10018        41.35         20
2023-04-02 22:46:37.982  9994        41.35         20
2023-04-02 22:46:38.190 10005        41.35         20
2023-04-02 22:46:38.399  9974        41.32         20
2023-04-02 22:46:38.607  9984        41.35         20
2023-04-02 22:46:38.815 10014        41.35         20
2023-04-02 22:46:39.024 10034        41.35         20
2023-04-02 22:46:39.231 10006        41.35         20
2023-04-02 22:46:39.440  9940        41.35         20
2023-04-02 22:46:39.656  9907        41.35         20
2023-04-02 22:46:39.871  9855        41.35         20
2023-04-02 22:46:40.080  9849        41.35         20
2023-04-02 22:46:40.244  9887        41.35         20
2023-04-02 22:46:40.449  9927        41.32         20
2023-04-02 22:46:40.657  9912        41.32         20
2023-04-02 22:46:40.865  9902        41.32         20
2023-04-02 22:46:41.071  9916        41.35         20
2023-04-02 22:46:41.282  9944        41.35         20
2023-04-02 22:46:41.490  9956        41.35         20
2023-04-02 22:46:41.697  9941        41.35         20
2023-04-02 22:46:41.906  9980        41.35         20
2023-04-02 22:46:42.113  9973        41.35         20
2023-04-02 22:46:42.323 10001        41.35         20
2023-04-02 22:46:42.530 10004        41.35         20
2023-04-02 22:46:42.739  9992        41.35         20
2023-04-02 22:46:42.947  9953        41.35         20
2023-04-02 22:46:43.155  9984        41.35         20
2023-04-02 22:46:43.363 10011        41.35         20
2023-04-02 22:46:43.571 10012        41.35         20
2023-04-02 22:46:43.783 10045        41.35         20
2023-04-02 22:46:44.002 10021        41.35         20
2023-04-02 22:46:44.212  9959        41.35         20
2023-04-02 22:46:44.372  9964        41.35         20
2023-04-02 22:46:44.580  9984        41.35         20
2023-04-02 22:46:44.788  9937        41.35         20
2023-04-02 22:46:45.012  9937        41.32         20
2023-04-02 22:46:45.205  9919        41.32         20
2023-04-02 22:46:45.413  9934        41.32         20
2023-04-02 22:46:45.621  9967        41.32         20
2023-04-02 22:46:45.829  9993        41.32         20
2023-04-02 22:46:46.037 10024        41.32         20
2023-04-02 22:46:46.238 10039        41.32         20
2023-04-02 22:46:46.453 10029        41.32         20
2023-04-02 22:46:46.662 10041        41.32         20
2023-04-02 22:46:46.870 10070        41.32         20
2023-04-02 22:46:47.076 10039        41.32         20
2023-04-02 22:46:47.287 10054        41.35         20
2023-04-02 22:46:47.495 10002        41.35         20
2023-04-02 22:46:47.703  9975        41.32         20
2023-04-02 22:46:47.910  9962        41.35         20
2023-04-02 22:46:48.128  9968        41.35         20
2023-04-02 22:46:48.343  9960        41.35         20
2023-04-02 22:46:48.504  9940        41.32         20
2023-04-02 22:46:48.712  9884        41.32         20
2023-04-02 22:46:48.920  9879        41.32         20
2023-04-02 22:46:49.129  9877        41.32         20
2023-04-02 22:46:49.337  9844        41.35         20
2023-04-02 22:46:49.544  9832        41.35         20
2023-04-02 22:46:49.753  9837        41.35         20
2023-04-02 22:46:49.961  9849        41.35         20
2023-04-02 22:46:50.165  9827        41.35         20
2023-04-02 22:46:50.367  9842        41.35         20
2023-04-02 22:46:50.584  9870        41.35         20
2023-04-02 22:46:50.793  9873        41.32         20
2023-04-02 22:46:51.002  9873        41.35         20
2023-04-02 22:46:51.211  9883        41.35         20
2023-04-02 22:46:51.419  9911        41.32         20
2023-04-02 22:46:51.626  9929        41.32         20
2023-04-02 22:46:51.834  9881        41.32         20
2023-04-02 22:46:52.043  9919        41.32         20
2023-04-02 22:46:52.259  9933        41.32         20
2023-04-02 22:46:52.474  9951        41.35         20
2023-04-02 22:46:52.636  9938        41.35         20
2023-04-02 22:46:52.841  9937        41.35         20
2023-04-02 22:46:53.068  9939        41.35         20
2023-04-02 22:46:53.261  9964        41.35         20
2023-04-02 22:46:53.468  9991        41.35         20
2023-04-02 22:46:53.676 10015        41.35         20
2023-04-02 22:46:53.885 10052        41.35         20
2023-04-02 22:46:54.093 10004        41.35         20
2023-04-02 22:46:54.292  9966        41.35         20
2023-04-02 22:46:54.497  9985        41.35         20
2023-04-02 22:46:54.716  9955        41.32         20
2023-04-02 22:46:54.925  9932        41.32         20
2023-04-02 22:46:55.133  9944        41.32         20
2023-04-02 22:46:55.342  9922        41.32         20
2023-04-02 22:46:55.551  9966        41.32         20
2023-04-02 22:46:55.758  9994        41.32         20
2023-04-02 22:46:55.967 10013        41.32         20
2023-04-02 22:46:56.175 10018        41.32         20
2023-04-02 22:46:56.388 10056        41.32         20
2023-04-02 22:46:56.559 10011        41.32         20
2023-04-02 22:46:56.767 10031        41.32         20
2023-04-02 22:46:56.976 10054        41.32         20
2023-04-02 22:46:57.183 10034        41.32         20
2023-04-02 22:46:57.391 10101        41.32         20
2023-04-02 22:46:57.600 10089        41.32         20
2023-04-02 22:46:57.808 10078        41.32         20
2023-04-02 22:46:58.016 10099        41.32         20
2023-04-02 22:46:58.220 10093        41.32         20
2023-04-02 22:46:58.417 10056        41.32         20
2023-04-02 22:46:58.628 10064        41.32         20
2023-04-02 22:46:58.845 10072        41.32         20
2023-04-02 22:46:59.057 10046        41.32         20
2023-04-02 22:46:59.265 10030        41.32         20
2023-04-02 22:46:59.474 10000        41.32         20
2023-04-02 22:46:59.682 10013        41.32         20
2023-04-02 22:46:59.890  9990        41.32         20
2023-04-02 22:47:00.095  9974        41.32         20
2023-04-02 22:47:00.306  9998        41.32         20
2023-04-02 22:47:00.522  9983        41.32         20
2023-04-02 22:47:00.690  9944        41.32         20
2023-04-02 22:47:00.899  9937        41.32         20
2023-04-02 22:47:01.107  9969        41.32         20
2023-04-02 22:47:01.315  9923        41.32         20
2023-04-02 22:47:01.523  9932        41.32         20
2023-04-02 22:47:01.731  9931        41.32         20
2023-04-02 22:47:01.940  9940        41.32         20
2023-04-02 22:47:02.148  9994        41.32         20
2023-04-02 22:47:02.349 10038        41.35         20
2023-04-02 22:47:02.564 10024        41.35         20
2023-04-02 22:47:02.772 10050        41.35         20
2023-04-02 22:47:02.980 10071        41.35         20
2023-04-02 22:47:03.188 10058        41.35         20
2023-04-02 22:47:03.396 10084        41.35         20
2023-04-02 22:47:03.606 10075        41.35         20
2023-04-02 22:47:03.814 10098        41.32         20
2023-04-02 22:47:04.021 10102        41.35         20
2023-04-02 22:47:04.230 10085        41.35         20
2023-04-02 22:47:04.438 10044        41.35         20
2023-04-02 22:47:04.646 10069        41.32         20
2023-04-02 22:47:04.822 10114        41.32         20
2023-04-02 22:47:05.031 10099        41.32         20
2023-04-02 22:47:05.238 10101        41.32         20
2023-04-02 22:47:05.447 10081        41.32         20
2023-04-02 22:47:05.656 10095        41.32         20
2023-04-02 22:47:05.863 10072        41.32         20
2023-04-02 22:47:06.071 10030        41.35         20
2023-04-02 22:47:06.275 10057        41.32         20
2023-04-02 22:47:06.472  9968        41.35         20
2023-04-02 22:47:06.680  9971        41.35         20
2023-04-02 22:47:06.888  9953        41.35         20
2023-04-02 22:47:07.102  9952        41.35         20
2023-04-02 22:47:07.319  9952        41.35         20
2023-04-02 22:47:07.529 10030        41.35         20
2023-04-02 22:47:07.737 10058        41.35         20
2023-04-02 22:47:07.945 10058        41.35         20
2023-04-02 22:47:08.153 10047        41.35         20
2023-04-02 22:47:08.361 10021        41.35         20
2023-04-02 22:47:08.570  9986        41.32         20
2023-04-02 22:47:08.777  9988        41.32         20
2023-04-02 22:47:08.954  9965        41.32         20
