RAL10
Sampling=1
Gain=5
Zero_base=4854
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:29:20.720 9172 41.23
04/18/2023 10:29:20.927 9156 41.23
04/18/2023 10:29:21.135 9173 41.23
04/18/2023 10:29:21.343 9170 41.23
04/18/2023 10:29:21.541 9174 41.23
04/18/2023 10:29:21.744 9163 41.23
04/18/2023 10:29:21.951 9174 41.23
04/18/2023 10:29:22.160 9163 41.23
04/18/2023 10:29:22.368 9155 41.23
04/18/2023 10:29:22.576 9182 41.23
04/18/2023 10:29:22.790 9173 41.23
04/18/2023 10:29:23.007 9201 41.23
04/18/2023 10:29:23.217 9174 41.23
04/18/2023 10:29:23.425 9168 41.23
04/18/2023 10:29:23.633 9175 41.23
04/18/2023 10:29:23.842 9171 41.23
04/18/2023 10:29:24.049 9146 41.23
04/18/2023 10:29:24.257 9181 41.23
04/18/2023 10:29:24.433 9170 41.23
04/18/2023 10:29:24.643 9150 41.23
04/18/2023 10:29:24.866 9159 41.23
04/18/2023 10:29:25.074 9161 41.23
04/18/2023 10:29:25.281 9165 41.23
04/18/2023 10:29:25.474 9175 41.23
04/18/2023 10:29:25.670 9173 41.23
04/18/2023 10:29:25.874 9178 41.23
04/18/2023 10:29:26.082 9175 41.23
04/18/2023 10:29:26.290 9179 41.23
04/18/2023 10:29:26.500 9166 41.23
04/18/2023 10:29:26.708 9154 41.23
04/18/2023 10:29:26.916 9159 41.23
04/18/2023 10:29:27.132 9189 41.23
04/18/2023 10:29:27.348 9193 41.23
04/18/2023 10:29:27.556 9174 41.23
04/18/2023 10:29:27.764 9181 41.23
04/18/2023 10:29:27.973 9171 41.23
04/18/2023 10:29:28.181 9177 41.23
04/18/2023 10:29:28.388 9171 41.23
04/18/2023 10:29:28.565 9192 41.23
04/18/2023 10:29:28.772 9170 41.23
04/18/2023 10:29:28.981 9164 41.23
04/18/2023 10:29:29.190 9172 41.23
04/18/2023 10:29:29.398 9179 41.23
04/18/2023 10:29:29.598 9177 41.23
04/18/2023 10:29:29.797 9177 41.23
04/18/2023 10:29:30.006 9163 41.23
04/18/2023 10:29:30.214 9171 41.23
04/18/2023 10:29:30.422 9163 41.26
04/18/2023 10:29:30.631 9158 41.26
04/18/2023 10:29:30.839 9172 41.26
04/18/2023 10:29:31.047 9168 41.26
04/18/2023 10:29:31.255 9162 41.26
04/18/2023 10:29:31.476 9166 41.23
04/18/2023 10:29:31.687 9180 41.23
04/18/2023 10:29:31.896 9170 41.23
04/18/2023 10:29:32.104 9180 41.23
04/18/2023 10:29:32.312 9161 41.26
04/18/2023 10:29:32.521 9172 41.26
04/18/2023 10:29:32.728 9179 41.26
04/18/2023 10:29:32.904 9175 41.26
04/18/2023 10:29:33.113 9188 41.26
04/18/2023 10:29:33.321 9181 41.26
04/18/2023 10:29:33.527 9174 41.26
04/18/2023 10:29:33.726 9166 41.26
04/18/2023 10:29:33.929 9184 41.23
04/18/2023 10:29:34.137 9176 41.26
04/18/2023 10:29:34.347 9163 41.26
04/18/2023 10:29:34.554 9188 41.26
04/18/2023 10:29:34.763 9182 41.23
04/18/2023 10:29:34.970 9193 41.26
04/18/2023 10:29:35.179 9189 41.23
04/18/2023 10:29:35.388 9185 41.23
04/18/2023 10:29:35.595 9182 41.23
04/18/2023 10:29:35.814 9172 41.26
04/18/2023 10:29:36.027 9199 41.26
04/18/2023 10:29:36.253 9175 41.26
04/18/2023 10:29:36.460 9201 41.26
04/18/2023 10:29:36.669 9221 41.26
04/18/2023 10:29:36.875 9191 41.23
04/18/2023 10:29:37.036 9195 41.26
04/18/2023 10:29:37.244 9196 41.23
04/18/2023 10:29:37.452 9184 41.23
04/18/2023 10:29:37.655 9187 41.23
04/18/2023 10:29:37.852 9184 41.23
04/18/2023 10:29:38.060 9182 41.23
04/18/2023 10:29:38.269 9170 41.23
04/18/2023 10:29:38.476 9176 41.23
04/18/2023 10:29:38.686 9202 41.23
04/18/2023 10:29:38.894 9182 41.26
04/18/2023 10:29:39.102 9168 41.26
04/18/2023 10:29:39.309 9180 41.26
04/18/2023 10:29:39.518 9183 41.26
04/18/2023 10:29:39.726 9189 41.23
04/18/2023 10:29:39.940 9194 41.23
04/18/2023 10:29:40.157 9200 41.23
04/18/2023 10:29:40.366 9171 41.23
04/18/2023 10:29:40.575 9191 41.23
04/18/2023 10:29:40.783 9180 41.23
04/18/2023 10:29:40.991 9176 41.23
04/18/2023 10:29:41.167 9173 41.23
04/18/2023 10:29:41.376 9200 41.23
04/18/2023 10:29:41.584 9197 41.23
04/18/2023 10:29:41.783 9355 41.23
04/18/2023 10:29:41.984 9321 41.23
04/18/2023 10:29:42.192 9196 41.23
04/18/2023 10:29:42.401 9279 41.23
04/18/2023 10:29:42.609 9365 41.23
04/18/2023 10:29:42.817 9181 41.23
04/18/2023 10:29:43.025 9200 41.23
04/18/2023 10:29:43.233 9191 41.23
04/18/2023 10:29:43.441 9177 41.23
04/18/2023 10:29:43.649 9192 41.23
04/18/2023 10:29:43.857 9175 41.23
04/18/2023 10:29:44.065 9179 41.23
04/18/2023 10:29:44.282 9170 41.23
04/18/2023 10:29:44.497 9181 41.23
04/18/2023 10:29:44.706 9184 41.23
04/18/2023 10:29:44.914 9186 41.23
04/18/2023 10:29:45.123 9175 41.23
04/18/2023 10:29:45.298 9167 41.23
04/18/2023 10:29:45.508 9171 41.23
04/18/2023 10:29:45.711 9179 41.23
04/18/2023 10:29:45.911 9163 41.23
04/18/2023 10:29:46.116 9165 41.23
04/18/2023 10:29:46.323 9177 41.23
04/18/2023 10:29:46.532 9183 41.23
04/18/2023 10:29:46.740 9168 41.23
