               data_ora  rad  temperatura elevazione
2023-03-25 21:58:25.272 6529        41.60         20
2023-03-25 21:58:25.487 6515        41.60         20
2023-03-25 21:58:25.700 6523        41.60         20
2023-03-25 21:58:25.908 6513        41.60         20
2023-03-25 21:58:26.116 6517        41.60         20
2023-03-25 21:58:26.325 6519        41.60         20
2023-03-25 21:58:26.531 6529        41.60         20
2023-03-25 21:58:26.741 6526        41.60         20
2023-03-25 21:58:26.949 6509        41.60         20
2023-03-25 21:58:27.166 6515        41.60         20
2023-03-25 21:58:27.398 6518        41.60         20
2023-03-25 21:58:27.541 6502        41.60         20
2023-03-25 21:58:27.750 6506        41.60         20
2023-03-25 21:58:27.956 6517        41.60         20
2023-03-25 21:58:28.166 6511        41.60         20
2023-03-25 21:58:28.374 6514        41.60         20
2023-03-25 21:58:28.582 6527        41.60         20
2023-03-25 21:58:28.790 6508        41.60         20
2023-03-25 21:58:28.998 6534        41.60         20
2023-03-25 21:58:29.201 6515        41.60         20
2023-03-25 21:58:29.407 6525        41.60         20
2023-03-25 21:58:29.623 6517        41.60         20
2023-03-25 21:58:29.831 6548        41.60         20
2023-03-25 21:58:30.038 6507        41.60         20
2023-03-25 21:58:30.247 6516        41.60         20
2023-03-25 21:58:30.455 6541        41.60         20
2023-03-25 21:58:30.663 6534        41.60         20
2023-03-25 21:58:30.871 6542        41.60         20
2023-03-25 21:58:31.080 6526        41.60         20
2023-03-25 21:58:31.297 6532        41.60         20
2023-03-25 21:58:31.513 6524        41.60         20
2023-03-25 21:58:31.672 6539        41.60         20
2023-03-25 21:58:31.879 6515        41.60         20
2023-03-25 21:58:32.088 6520        41.60         20
2023-03-25 21:58:32.296 6521        41.60         20
2023-03-25 21:58:32.505 6530        41.60         20
2023-03-25 21:58:32.713 6521        41.60         20
2023-03-25 21:58:32.922 6510        41.60         20
2023-03-25 21:58:33.129 6508        41.60         20
2023-03-25 21:58:33.331 6498        41.60         20
2023-03-25 21:58:33.539 6494        41.60         20
2023-03-25 21:58:33.753 6524        41.60         20
2023-03-25 21:58:33.963 6517        41.60         20
2023-03-25 21:58:34.170 6529        41.60         20
2023-03-25 21:58:34.378 6542        41.60         20
2023-03-25 21:58:34.586 6536        41.60         20
2023-03-25 21:58:34.795 6535        41.60         20
2023-03-25 21:58:35.002 6552        41.60         20
2023-03-25 21:58:35.215 6541        41.60         20
2023-03-25 21:58:35.433 6530        41.60         20
2023-03-25 21:58:35.594 6536        41.60         20
2023-03-25 21:58:35.804 6540        41.60         20
2023-03-25 21:58:36.011 6540        41.60         20
2023-03-25 21:58:36.220 6541        41.60         20
2023-03-25 21:58:36.428 6523        41.57         20
2023-03-25 21:58:36.635 6550        41.57         20
2023-03-25 21:58:36.843 6552        41.57         20
2023-03-25 21:58:37.053 6545        41.57         20
2023-03-25 21:58:37.277 6535        41.57         20
2023-03-25 21:58:37.468 6522        41.57         20
2023-03-25 21:58:37.677 6528        41.57         20
2023-03-25 21:58:37.886 6542        41.57         20
2023-03-25 21:58:38.093 6556        41.60         20
2023-03-25 21:58:38.302 6573        41.57         20
2023-03-25 21:58:38.510 6575        41.60         20
2023-03-25 21:58:38.718 6562        41.60         20
2023-03-25 21:58:38.927 6559        41.60         20
2023-03-25 21:58:39.135 6568        41.60         20
2023-03-25 21:58:39.347 6564        41.57         20
2023-03-25 21:58:39.564 6549        41.60         20
2023-03-25 21:58:39.727 6544        41.60         20
2023-03-25 21:58:39.936 6562        41.57         20
2023-03-25 21:58:40.142 6582        41.57         20
2023-03-25 21:58:40.351 6601        41.57         20
2023-03-25 21:58:40.559 6605        41.57         20
2023-03-25 21:58:40.767 6607        41.60         20
2023-03-25 21:58:40.977 6589        41.60         20
2023-03-25 21:58:41.185 6605        41.60         20
2023-03-25 21:58:41.393 6615        41.60         20
2023-03-25 21:58:41.594 6597        41.60         20
2023-03-25 21:58:41.805 6601        41.57         20
2023-03-25 21:58:42.016 6579        41.60         20
2023-03-25 21:58:42.225 6579        41.60         20
2023-03-25 21:58:42.434 6555        41.60         20
2023-03-25 21:58:42.641 6564        41.60         20
2023-03-25 21:58:42.849 6567        41.60         20
2023-03-25 21:58:43.058 6591        41.60         20
2023-03-25 21:58:43.265 6574        41.60         20
2023-03-25 21:58:43.482 6578        41.60         20
2023-03-25 21:58:43.697 6581        41.60         20
2023-03-25 21:58:43.860 6559        41.60         20
2023-03-25 21:58:44.080 6562        41.60         20
2023-03-25 21:58:44.291 6561        41.60         20
2023-03-25 21:58:44.483 6557        41.60         20
2023-03-25 21:58:44.691 6557        41.60         20
2023-03-25 21:58:44.899 6561        41.60         20
2023-03-25 21:58:45.107 6561        41.60         20
2023-03-25 21:58:45.316 6576        41.60         20
2023-03-25 21:58:45.524 6587        41.60         20
2023-03-25 21:58:45.724 6580        41.60         20
2023-03-25 21:58:45.940 6585        41.57         20
2023-03-25 21:58:46.148 6537        41.57         20
2023-03-25 21:58:46.356 6510        41.57         20
2023-03-25 21:58:46.564 6506        41.57         20
2023-03-25 21:58:46.773 6523        41.57         20
2023-03-25 21:58:46.981 6523        41.57         20
2023-03-25 21:58:47.189 6527        41.60         20
2023-03-25 21:58:47.397 6511        41.60         20
2023-03-25 21:58:47.615 6517        41.60         20
2023-03-25 21:58:47.830 6529        41.60         20
2023-03-25 21:58:47.990 6527        41.60         20
2023-03-25 21:58:48.198 6510        41.60         20
2023-03-25 21:58:48.407 6542        41.60         20
2023-03-25 21:58:48.614 6519        41.60         20
2023-03-25 21:58:48.823 6545        41.60         20
2023-03-25 21:58:49.031 6556        41.57         20
2023-03-25 21:58:49.239 6555        41.57         20
2023-03-25 21:58:49.448 6550        41.57         20
2023-03-25 21:58:49.655 6537        41.57         20
2023-03-25 21:58:49.856 6574        41.57         20
2023-03-25 21:58:50.072 6548        41.57         20
2023-03-25 21:58:50.280 6548        41.60         20
2023-03-25 21:58:50.489 6548        41.60         20
2023-03-25 21:58:50.697 6543        41.60         20
2023-03-25 21:58:50.903 6554        41.60         20
2023-03-25 21:58:51.113 6536        41.57         20
2023-03-25 21:58:51.321 6553        41.57         20
2023-03-25 21:58:51.530 6540        41.57         20
2023-03-25 21:58:51.746 6534        41.57         20
2023-03-25 21:58:51.962 6529        41.57         20
2023-03-25 21:58:52.122 6517        41.57         20
2023-03-25 21:58:52.330 6516        41.57         20
2023-03-25 21:58:52.561 6541        41.57         20
2023-03-25 21:58:52.762 6542        41.57         20
2023-03-25 21:58:52.970 6513        41.57         20
2023-03-25 21:58:53.162 6500        41.60         20
2023-03-25 21:58:53.369 6521        41.60         20
2023-03-25 21:58:53.577 6514        41.60         20
2023-03-25 21:58:53.785 6506        41.60         20
2023-03-25 21:58:53.990 6525        41.60         20
2023-03-25 21:58:54.204 6507        41.60         20
2023-03-25 21:58:54.412 6524        41.60         20
2023-03-25 21:58:54.620 6515        41.60         20
2023-03-25 21:58:54.827 6525        41.60         20
2023-03-25 21:58:55.036 6522        41.60         20
2023-03-25 21:58:55.245 6519        41.60         20
2023-03-25 21:58:55.451 6519        41.60         20
2023-03-25 21:58:55.660 6539        41.60         20
2023-03-25 21:58:55.880 6540        41.60         20
2023-03-25 21:58:56.093 6545        41.60         20
2023-03-25 21:58:56.253 6539        41.60         20
2023-03-25 21:58:56.462 6561        41.60         20
2023-03-25 21:58:56.670 6530        41.60         20
2023-03-25 21:58:56.878 6561        41.60         20
2023-03-25 21:58:57.087 6553        41.60         20
2023-03-25 21:58:57.294 6548        41.60         20
2023-03-25 21:58:57.503 6539        41.60         20
2023-03-25 21:58:57.711 6532        41.60         20
2023-03-25 21:58:57.915 6541        41.60         20
2023-03-25 21:58:58.118 6513        41.60         20
2023-03-25 21:58:58.334 6532        41.60         20
2023-03-25 21:58:58.536 6507        41.60         20
2023-03-25 21:58:58.751 6537        41.60         20
2023-03-25 21:58:58.958 6527        41.60         20
2023-03-25 21:58:59.167 6518        41.60         20
2023-03-25 21:58:59.375 6534        41.60         20
2023-03-25 21:58:59.583 6549        41.60         20
2023-03-25 21:58:59.791 6541        41.60         20
2023-03-25 21:59:00.009 6557        41.60         20
2023-03-25 21:59:00.225 6541        41.60         20
2023-03-25 21:59:00.384 6541        41.60         20
2023-03-25 21:59:00.609 6534        41.60         20
2023-03-25 21:59:00.798 6530        41.60         20
2023-03-25 21:59:01.009 6535        41.60         20
2023-03-25 21:59:01.217 6516        41.60         20
2023-03-25 21:59:01.425 6492        41.60         20
2023-03-25 21:59:01.633 6494        41.60         20
2023-03-25 21:59:01.841 6492        41.60         20
2023-03-25 21:59:02.045 6495        41.60         20
2023-03-25 21:59:02.251 6504        41.60         20
2023-03-25 21:59:02.465 6507        41.60         20
2023-03-25 21:59:02.675 6515        41.60         20
2023-03-25 21:59:02.881 6501        41.60         20
2023-03-25 21:59:03.091 6509        41.60         20
2023-03-25 21:59:03.299 6507        41.60         20
2023-03-25 21:59:03.507 6527        41.60         20
2023-03-25 21:59:03.714 6542        41.60         20
2023-03-25 21:59:03.922 6549        41.60         20
2023-03-25 21:59:04.142 6533        41.60         20
2023-03-25 21:59:04.355 6538        41.60         20
2023-03-25 21:59:04.516 6556        41.60         20
2023-03-25 21:59:04.725 6557        41.60         20
2023-03-25 21:59:04.933 6569        41.60         20
2023-03-25 21:59:05.140 6562        41.60         20
2023-03-25 21:59:05.347 6566        41.60         20
2023-03-25 21:59:05.556 6581        41.60         20
2023-03-25 21:59:05.763 6572        41.60         20
2023-03-25 21:59:05.989 6551        41.60         20
2023-03-25 21:59:06.181 6539        41.60         20
2023-03-25 21:59:06.389 6521        41.60         20
2023-03-25 21:59:06.598 6522        41.60         20
2023-03-25 21:59:06.806 6525        41.60         20
2023-03-25 21:59:07.014 6549        41.60         20
2023-03-25 21:59:07.222 6560        41.60         20
2023-03-25 21:59:07.429 6564        41.60         20
2023-03-25 21:59:07.637 6581        41.60         20
2023-03-25 21:59:07.846 6568        41.60         20
2023-03-25 21:59:08.060 6556        41.60         20
2023-03-25 21:59:08.277 6557        41.60         20
2023-03-25 21:59:08.440 6553        41.60         20
2023-03-25 21:59:08.648 6566        41.60         20
2023-03-25 21:59:08.854 6557        41.60         20
2023-03-25 21:59:09.064 6553        41.60         20
2023-03-25 21:59:09.272 6546        41.60         20
2023-03-25 21:59:09.479 6546        41.60         20
2023-03-25 21:59:09.687 6535        41.60         20
2023-03-25 21:59:09.896 6545        41.60         20
2023-03-25 21:59:10.103 6565        41.60         20
2023-03-25 21:59:10.305 6564        41.60         20
2023-03-25 21:59:10.516 6559        41.60         20
2023-03-25 21:59:10.728 6536        41.60         20
2023-03-25 21:59:10.937 6538        41.60         20
2023-03-25 21:59:11.144 6535        41.60         20
2023-03-25 21:59:11.353 6545        41.60         20
2023-03-25 21:59:11.562 6530        41.60         20
2023-03-25 21:59:11.769 6534        41.60         20
2023-03-25 21:59:11.978 6539        41.60         20
2023-03-25 21:59:12.190 6548        41.60         20
2023-03-25 21:59:12.407 6550        41.60         20
2023-03-25 21:59:12.570 6550        41.60         20
2023-03-25 21:59:12.777 6553        41.60         20
2023-03-25 21:59:12.987 6550        41.60         20
2023-03-25 21:59:13.194 6542        41.60         20
2023-03-25 21:59:13.404 6550        41.60         20
2023-03-25 21:59:13.611 6551        41.60         20
2023-03-25 21:59:13.818 6520        41.60         20
2023-03-25 21:59:14.028 6541        41.60         20
2023-03-25 21:59:14.235 6529        41.60         20
2023-03-25 21:59:14.436 6560        41.60         20
2023-03-25 21:59:14.647 6559        41.60         20
2023-03-25 21:59:14.858 6546        41.63         20
2023-03-25 21:59:15.068 6523        41.63         20
2023-03-25 21:59:15.291 6530        41.63         20
2023-03-25 21:59:15.491 6529        41.63         20
2023-03-25 21:59:15.692 6513        41.63         20
2023-03-25 21:59:15.898 6530        41.63         20
2023-03-25 21:59:16.108 6527        41.63         20
2023-03-25 21:59:16.321 6522        41.63         20
2023-03-25 21:59:16.539 6536        41.63         20
2023-03-25 21:59:16.702 6540        41.63         20
2023-03-25 21:59:16.907 6558        41.63         20
2023-03-25 21:59:17.119 6533        41.63         20
2023-03-25 21:59:17.323 6533        41.63         20
2023-03-25 21:59:17.541 6543        41.63         20
2023-03-25 21:59:17.743 6550        41.63         20
2023-03-25 21:59:17.949 6555        41.63         20
2023-03-25 21:59:18.159 6547        41.63         20
2023-03-25 21:59:18.367 6556        41.60         20
2023-03-25 21:59:18.565 6565        41.60         20
2023-03-25 21:59:18.784 6549        41.60         20
2023-03-25 21:59:18.988 6546        41.60         20
2023-03-25 21:59:19.200 6547        41.60         20
2023-03-25 21:59:19.408 6532        41.60         20
2023-03-25 21:59:19.616 6516        41.60         20
2023-03-25 21:59:19.824 6520        41.60         20
2023-03-25 21:59:20.028 6520        41.60         20
2023-03-25 21:59:20.241 6511        41.60         20
2023-03-25 21:59:20.458 6504        41.60         20
2023-03-25 21:59:20.674 6512        41.60         20
2023-03-25 21:59:20.833 6510        41.60         20
2023-03-25 21:59:21.040 6530        41.60         20
2023-03-25 21:59:21.250 6516        41.60         20
2023-03-25 21:59:21.458 6535        41.60         20
2023-03-25 21:59:21.666 6510        41.60         20
2023-03-25 21:59:21.875 6525        41.60         20
2023-03-25 21:59:22.079 6507        41.60         20
2023-03-25 21:59:22.291 6513        41.60         20
2023-03-25 21:59:22.496 6506        41.60         20
2023-03-25 21:59:22.698 6501        41.60         20
2023-03-25 21:59:22.915 6516        41.60         20
2023-03-25 21:59:23.119 6517        41.63         20
2023-03-25 21:59:23.332 6501        41.63         20
2023-03-25 21:59:23.541 6529        41.63         20
2023-03-25 21:59:23.765 6532        41.63         20
2023-03-25 21:59:23.956 6516        41.60         20
2023-03-25 21:59:24.163 6528        41.63         20
2023-03-25 21:59:24.373 6526        41.63         20
2023-03-25 21:59:24.594 6533        41.60         20
2023-03-25 21:59:24.761 6541        41.60         20
2023-03-25 21:59:24.965 6534        41.63         20
2023-03-25 21:59:25.173 6528        41.63         20
2023-03-25 21:59:25.382 6534        41.63         20
2023-03-25 21:59:25.590 6535        41.63         20
2023-03-25 21:59:25.799 6516        41.60         20
2023-03-25 21:59:26.006 6553        41.60         20
2023-03-25 21:59:26.212 6527        41.60         20
2023-03-25 21:59:26.423 6549        41.60         20
2023-03-25 21:59:26.627 6561        41.60         20
2023-03-25 21:59:26.831 6563        41.60         20
2023-03-25 21:59:27.048 6569        41.60         20
2023-03-25 21:59:27.253 6561        41.60         20
2023-03-25 21:59:27.465 6554        41.60         20
2023-03-25 21:59:27.670 6565        41.60         20
2023-03-25 21:59:27.880 6562        41.60         20
2023-03-25 21:59:28.090 6579        41.63         20
2023-03-25 21:59:28.296 6586        41.60         20
2023-03-25 21:59:28.508 6587        41.60         20
2023-03-25 21:59:28.728 6580        41.63         20
2023-03-25 21:59:28.891 6568        41.63         20
2023-03-25 21:59:29.096 6560        41.63         20
2023-03-25 21:59:29.304 6565        41.63         20
2023-03-25 21:59:29.513 6549        41.63         20
2023-03-25 21:59:29.720 6548        41.63         20
2023-03-25 21:59:29.929 6560        41.63         20
2023-03-25 21:59:30.138 6567        41.63         20
2023-03-25 21:59:30.344 6565        41.63         20
2023-03-25 21:59:30.553 6578        41.63         20
2023-03-25 21:59:30.757 6579        41.63         20
2023-03-25 21:59:30.967 6573        41.63         20
2023-03-25 21:59:31.178 6568        41.63         20
2023-03-25 21:59:31.387 6580        41.63         20
2023-03-25 21:59:31.595 6554        41.63         20
2023-03-25 21:59:31.803 6570        41.63         20
2023-03-25 21:59:32.010 6553        41.63         20
2023-03-25 21:59:32.219 6555        41.63         20
2023-03-25 21:59:32.427 6559        41.63         20
2023-03-25 21:59:32.642 6560        41.63         20
2023-03-25 21:59:32.860 6558        41.63         20
2023-03-25 21:59:33.018 6561        41.63         20
2023-03-25 21:59:33.228 6561        41.63         20
2023-03-25 21:59:33.435 6552        41.63         20
2023-03-25 21:59:33.645 6558        41.60         20
2023-03-25 21:59:33.853 6548        41.60         20
2023-03-25 21:59:34.061 6546        41.63         20
2023-03-25 21:59:34.269 6548        41.63         20
2023-03-25 21:59:34.477 6548        41.63         20
2023-03-25 21:59:34.685 6532        41.63         20
2023-03-25 21:59:34.889 6536        41.63         20
2023-03-25 21:59:35.101 6550        41.63         20
2023-03-25 21:59:35.310 6568        41.63         20
2023-03-25 21:59:35.519 6567        41.63         20
2023-03-25 21:59:35.725 6571        41.60         20
2023-03-25 21:59:35.935 6588        41.60         20
2023-03-25 21:59:36.143 6573        41.63         20
2023-03-25 21:59:36.351 6550        41.63         20
2023-03-25 21:59:36.563 6571        41.63         20
2023-03-25 21:59:36.780 6564        41.60         20
2023-03-25 21:59:36.990 6582        41.60         20
2023-03-25 21:59:37.151 6548        41.60         20
2023-03-25 21:59:37.360 6537        41.60         20
2023-03-25 21:59:37.565 6563        41.60         20
2023-03-25 21:59:37.776 6573        41.60         20
2023-03-25 21:59:37.982 6571        41.60         20
2023-03-25 21:59:38.193 6575        41.60         20
2023-03-25 21:59:38.400 6590        41.60         20
2023-03-25 21:59:38.608 6597        41.60         20
2023-03-25 21:59:38.817 6603        41.60         20
2023-03-25 21:59:39.023 6605        41.60         20
2023-03-25 21:59:39.233 6601        41.60         20
2023-03-25 21:59:39.442 6603        41.60         20
2023-03-25 21:59:39.649 6608        41.60         20
2023-03-25 21:59:39.859 6594        41.60         20
2023-03-25 21:59:40.066 6602        41.60         20
2023-03-25 21:59:40.273 6573        41.60         20
2023-03-25 21:59:40.490 6568        41.63         20
2023-03-25 21:59:40.699 6572        41.60         20
2023-03-25 21:59:40.916 6587        41.63         20
2023-03-25 21:59:41.122 6581        41.63         20
2023-03-25 21:59:41.283 6565        41.63         20
2023-03-25 21:59:41.491 6588        41.63         20
2023-03-25 21:59:41.700 6581        41.63         20
2023-03-25 21:59:41.907 6588        41.63         20
2023-03-25 21:59:42.117 6575        41.63         20
2023-03-25 21:59:42.324 6584        41.63         20
2023-03-25 21:59:42.532 6589        41.63         20
2023-03-25 21:59:42.741 6586        41.63         20
2023-03-25 21:59:42.949 6590        41.60         20
2023-03-25 21:59:43.156 6586        41.60         20
2023-03-25 21:59:43.365 6580        41.60         20
2023-03-25 21:59:43.573 6580        41.60         20
2023-03-25 21:59:43.778 6566        41.60         20
2023-03-25 21:59:43.988 6571        41.60         20
2023-03-25 21:59:44.197 6564        41.60         20
2023-03-25 21:59:44.404 6570        41.63         20
2023-03-25 21:59:44.614 6571        41.60         20
2023-03-25 21:59:44.833 6580        41.63         20
2023-03-25 21:59:45.045 6578        41.63         20
2023-03-25 21:59:45.215 6585        41.63         20
2023-03-25 21:59:45.414 6597        41.63         20
2023-03-25 21:59:45.623 6577        41.63         20
2023-03-25 21:59:45.830 6568        41.63         20
2023-03-25 21:59:46.039 6567        41.63         20
2023-03-25 21:59:46.246 6593        41.63         20
2023-03-25 21:59:46.455 6593        41.63         20
2023-03-25 21:59:46.663 6588        41.63         20
2023-03-25 21:59:46.871 6585        41.63         20
2023-03-25 21:59:47.080 6600        41.63         20
2023-03-25 21:59:47.286 6618        41.60         20
2023-03-25 21:59:47.496 6641        41.60         20
2023-03-25 21:59:47.704 6650        41.60         20
2023-03-25 21:59:47.913 6664        41.63         20
2023-03-25 21:59:48.120 6638        41.60         20
2023-03-25 21:59:48.330 6645        41.63         20
2023-03-25 21:59:48.537 6649        41.63         20
2023-03-25 21:59:48.748 6645        41.63         20
2023-03-25 21:59:48.966 6623        41.63         20
2023-03-25 21:59:49.177 6633        41.60         20
2023-03-25 21:59:49.347 6628        41.63         20
2023-03-25 21:59:49.546 6611        41.63         20
2023-03-25 21:59:49.754 6603        41.63         20
2023-03-25 21:59:49.961 6599        41.63         20
2023-03-25 21:59:50.171 6605        41.63         20
2023-03-25 21:59:50.376 6602        41.60         20
2023-03-25 21:59:50.587 6595        41.63         20
2023-03-25 21:59:50.795 6608        41.63         20
2023-03-25 21:59:51.004 6604        41.63         20
2023-03-25 21:59:51.211 6603        41.63         20
2023-03-25 21:59:51.420 6622        41.63         20
2023-03-25 21:59:51.628 6628        41.63         20
2023-03-25 21:59:51.836 6636        41.63         20
2023-03-25 21:59:52.044 6601        41.60         20
2023-03-25 21:59:52.249 6612        41.60         20
2023-03-25 21:59:52.460 6628        41.60         20
2023-03-25 21:59:52.667 6638        41.63         20
2023-03-25 21:59:52.892 6646        41.60         20
2023-03-25 21:59:53.117 6656        41.60         20
2023-03-25 21:59:53.325 6654        41.60         20
2023-03-25 21:59:53.485 6647        41.60         20
2023-03-25 21:59:53.677 6646        41.63         20
2023-03-25 21:59:53.886 6621        41.63         20
2023-03-25 21:59:54.094 6614        41.63         20
2023-03-25 21:59:54.302 6597        41.63         20
2023-03-25 21:59:54.509 6616        41.63         20
2023-03-25 21:59:54.719 6603        41.63         20
2023-03-25 21:59:54.926 6622        41.63         20
2023-03-25 21:59:55.134 6607        41.63         20
2023-03-25 21:59:55.344 6595        41.63         20
2023-03-25 21:59:55.551 6605        41.63         20
2023-03-25 21:59:55.758 6607        41.63         20
2023-03-25 21:59:55.968 6604        41.63         20
2023-03-25 21:59:56.176 6608        41.63         20
2023-03-25 21:59:56.383 6615        41.63         20
2023-03-25 21:59:56.593 6605        41.63         20
2023-03-25 21:59:56.801 6617        41.63         20
2023-03-25 21:59:57.019 6606        41.63         20
2023-03-25 21:59:57.233 6603        41.63         20
2023-03-25 21:59:57.441 6641        41.63         20
2023-03-25 21:59:57.612 6657        41.63         20
2023-03-25 21:59:57.813 6641        41.63         20
2023-03-25 21:59:58.017 6624        41.63         20
2023-03-25 21:59:58.224 6652        41.63         20
2023-03-25 21:59:58.432 6648        41.63         20
2023-03-25 21:59:58.641 6652        41.63         20
2023-03-25 21:59:58.849 6662        41.63         20
2023-03-25 21:59:59.058 6664        41.63         20
2023-03-25 21:59:59.272 6671        41.63         20
2023-03-25 21:59:59.473 6663        41.63         20
2023-03-25 21:59:59.682 6658        41.63         20
2023-03-25 21:59:59.890 6655        41.63         20
2023-03-25 22:00:00.092 6655        41.63         20
2023-03-25 22:00:00.307 6648        41.63         20
2023-03-25 22:00:00.513 6626        41.63         20
2023-03-25 22:00:00.717 6618        41.63         20
2023-03-25 22:00:00.931 6622        41.63         20
2023-03-25 22:00:01.151 6601        41.63         20
2023-03-25 22:00:01.360 6587        41.63         20
2023-03-25 22:00:01.564 6596        41.63         20
2023-03-25 22:00:01.739 6593        41.63         20
2023-03-25 22:00:01.947 6595        41.63         20
2023-03-25 22:00:02.153 6595        41.63         20
2023-03-25 22:00:02.353 6621        41.63         20
2023-03-25 22:00:02.560 6613        41.63         20
2023-03-25 22:00:02.770 6625        41.63         20
2023-03-25 22:00:02.978 6611        41.63         20
2023-03-25 22:00:03.195 6615        41.63         20
2023-03-25 22:00:03.390 6631        41.63         20
2023-03-25 22:00:03.601 6632        41.63         20
2023-03-25 22:00:03.804 6630        41.63         20
2023-03-25 22:00:04.018 6641        41.63         20
2023-03-25 22:00:04.225 6637        41.63         20
2023-03-25 22:00:04.434 6631        41.63         20
2023-03-25 22:00:04.646 6619        41.63         20
2023-03-25 22:00:04.864 6633        41.63         20
2023-03-25 22:00:05.076 6635        41.63         20
2023-03-25 22:00:05.284 6620        41.63         20
2023-03-25 22:00:05.492 6616        41.63         20
2023-03-25 22:00:05.700 6630        41.63         20
2023-03-25 22:00:05.876 6624        41.63         20
2023-03-25 22:00:06.084 6612        41.63         20
2023-03-25 22:00:06.291 6615        41.63         20
2023-03-25 22:00:06.493 6603        41.63         20
2023-03-25 22:00:06.692 6597        41.63         20
2023-03-25 22:00:06.901 6609        41.63         20
2023-03-25 22:00:07.110 6615        41.66         20
2023-03-25 22:00:07.318 6606        41.66         20
2023-03-25 22:00:07.524 6591        41.66         20
2023-03-25 22:00:07.734 6603        41.66         20
2023-03-25 22:00:07.942 6591        41.66         20
2023-03-25 22:00:08.150 6607        41.66         20
2023-03-25 22:00:08.358 6604        41.66         20
2023-03-25 22:00:08.566 6624        41.66         20
2023-03-25 22:00:08.783 6610        41.66         20
2023-03-25 22:00:08.999 6631        41.66         20
2023-03-25 22:00:09.207 6628        41.66         20
2023-03-25 22:00:09.415 6619        41.66         20
2023-03-25 22:00:09.624 6621        41.66         20
2023-03-25 22:00:09.832 6601        41.66         20
2023-03-25 22:00:10.008 6600        41.66         20
2023-03-25 22:00:10.216 6587        41.66         20
2023-03-25 22:00:10.421 6589        41.66         20
2023-03-25 22:00:10.624 6625        41.66         20
2023-03-25 22:00:10.824 6615        41.66         20
2023-03-25 22:00:11.033 6608        41.66         20
2023-03-25 22:00:11.241 6596        41.66         20
2023-03-25 22:00:11.449 6588        41.66         20
2023-03-25 22:00:11.658 6587        41.66         20
2023-03-25 22:00:11.866 6591        41.66         20
2023-03-25 22:00:12.074 6596        41.66         20
2023-03-25 22:00:12.280 6602        41.66         20
2023-03-25 22:00:12.491 6595        41.66         20
2023-03-25 22:00:12.702 6607        41.66         20
2023-03-25 22:00:12.919 6619        41.66         20
2023-03-25 22:00:13.131 6631        41.66         20
2023-03-25 22:00:13.338 6626        41.66         20
2023-03-25 22:00:13.546 6621        41.66         20
2023-03-25 22:00:13.748 6638        41.66         20
2023-03-25 22:00:13.930 6635        41.66         20
2023-03-25 22:00:14.139 6615        41.66         20
2023-03-25 22:00:14.346 6613        41.66         20
2023-03-25 22:00:14.554 6608        41.66         20
2023-03-25 22:00:14.755 6612        41.66         20
2023-03-25 22:00:14.954 6613        41.66         20
2023-03-25 22:00:15.164 6600        41.66         20
2023-03-25 22:00:15.372 6613        41.66         20
2023-03-25 22:00:15.580 6595        41.66         20
2023-03-25 22:00:15.786 6600        41.66         20
2023-03-25 22:00:15.996 6600        41.66         20
2023-03-25 22:00:16.203 6601        41.66         20
2023-03-25 22:00:16.411 6616        41.66         20
2023-03-25 22:00:16.620 6607        41.66         20
2023-03-25 22:00:16.838 6598        41.66         20
2023-03-25 22:00:17.053 6610        41.66         20
2023-03-25 22:00:17.260 6625        41.66         20
2023-03-25 22:00:17.470 6632        41.66         20
2023-03-25 22:00:17.678 6631        41.66         20
2023-03-25 22:00:17.885 6618        41.66         20
2023-03-25 22:00:18.062 6624        41.66         20
2023-03-25 22:00:18.270 6617        41.66         20
2023-03-25 22:00:18.479 6598        41.63         20
2023-03-25 22:00:18.686 6626        41.63         20
2023-03-25 22:00:18.886 6628        41.63         20
2023-03-25 22:00:19.086 6625        41.66         20
2023-03-25 22:00:19.295 6639        41.66         20
2023-03-25 22:00:19.519 6643        41.66         20
2023-03-25 22:00:19.712 6637        41.66         20
2023-03-25 22:00:19.915 6636        41.66         20
2023-03-25 22:00:20.135 6629        41.66         20
2023-03-25 22:00:20.336 6634        41.66         20
2023-03-25 22:00:20.544 6610        41.66         20
2023-03-25 22:00:20.757 6593        41.66         20
2023-03-25 22:00:20.974 6607        41.66         20
2023-03-25 22:00:21.185 6586        41.66         20
2023-03-25 22:00:21.393 6593        41.66         20
2023-03-25 22:00:21.601 6588        41.66         20
2023-03-25 22:00:21.810 6624        41.66         20
2023-03-25 22:00:22.015 6604        41.66         20
2023-03-25 22:00:22.192 6628        41.66         20
2023-03-25 22:00:22.401 6638        41.66         20
2023-03-25 22:00:22.607 6635        41.66         20
2023-03-25 22:00:22.818 6642        41.66         20
2023-03-25 22:00:23.017 6613        41.66         20
2023-03-25 22:00:23.217 6608        41.66         20
2023-03-25 22:00:23.426 6599        41.66         20
2023-03-25 22:00:23.635 6582        41.66         20
2023-03-25 22:00:23.843 6588        41.66         20
2023-03-25 22:00:24.050 6577        41.66         20
2023-03-25 22:00:24.260 6604        41.66         20
2023-03-25 22:00:24.468 6606        41.66         20
2023-03-25 22:00:24.674 6603        41.66         20
2023-03-25 22:00:24.891 6599        41.66         20
2023-03-25 22:00:25.108 6617        41.66         20
2023-03-25 22:00:25.317 6623        41.66         20
