               data_ora  rad  temperatura elevazione
2023-03-02 02:23:09.634 4418        40.29         35
2023-03-02 02:23:09.837 4435        40.29         35
2023-03-02 02:23:10.040 4438        40.29         35
2023-03-02 02:23:10.228 4455        40.29         35
2023-03-02 02:23:10.447 4462        40.29         35
2023-03-02 02:23:10.650 4461        40.29         35
2023-03-02 02:23:10.853 4464        40.29         35
2023-03-02 02:23:11.072 4433        40.29         35
2023-03-02 02:23:11.275 4474        40.29         35
2023-03-02 02:23:11.478 4467        40.29         35
2023-03-02 02:23:11.697 4490        40.29         35
2023-03-02 02:23:11.900 4505        40.29         35
2023-03-02 02:23:12.118 4515        40.29         35
2023-03-02 02:23:12.322 4531        40.29         35
2023-03-02 02:23:12.540 4545        40.29         35
2023-03-02 02:23:12.759 4550        40.29         35
2023-03-02 02:23:12.962 4564        40.29         35
2023-03-02 02:23:13.165 4549        40.29         35
2023-03-02 02:23:13.337 4560        40.29         35
2023-03-02 02:23:13.556 4552        40.29         35
2023-03-02 02:23:13.759 4587        40.29         35
2023-03-02 02:23:13.946 4571        40.29         35
2023-03-02 02:23:14.150 4586        40.29         35
2023-03-02 02:23:14.368 4555        40.29         35
2023-03-02 02:23:14.571 4598        40.29         35
2023-03-02 02:23:14.775 4568        40.29         35
2023-03-02 02:23:14.993 4548        40.29         35
2023-03-02 02:23:15.196 4533        40.29         35
2023-03-02 02:23:15.400 4541        40.29         35
2023-03-02 02:23:15.618 4513        40.26         35
2023-03-02 02:23:15.821 4513        40.26         35
2023-03-02 02:23:16.025 4489        40.26         35
2023-03-02 02:23:16.243 4494        40.26         35
2023-03-02 02:23:16.446 4496        40.26         35
2023-03-02 02:23:16.665 4469        40.26         35
2023-03-02 02:23:16.884 4440        40.26         35
2023-03-02 02:23:17.087 4452        40.26         35
2023-03-02 02:23:17.290 4433        40.26         35
2023-03-02 02:23:17.478 4430        40.26         35
2023-03-02 02:23:17.665 4445        40.26         35
2023-03-02 02:23:17.868 4432        40.26         35
2023-03-02 02:23:18.087 4456        40.26         35
2023-03-02 02:23:18.290 4437        40.26         35
2023-03-02 02:23:18.493 4444        40.26         35
2023-03-02 02:23:18.712 4426        40.26         35
2023-03-02 02:23:18.915 4441        40.26         35
2023-03-02 02:23:19.118 4461        40.26         35
2023-03-02 02:23:19.321 4456        40.26         35
2023-03-02 02:23:19.540 4452        40.26         35
2023-03-02 02:23:19.743 4479        40.26         35
2023-03-02 02:23:19.946 4471        40.26         35
2023-03-02 02:23:20.165 4474        40.26         35
2023-03-02 02:23:20.368 4447        40.26         35
2023-03-02 02:23:20.587 4485        40.26         35
2023-03-02 02:23:20.806 4482        40.26         35
2023-03-02 02:23:21.009 4486        40.26         35
2023-03-02 02:23:21.212 4480        40.26         35
2023-03-02 02:23:21.384 4494        40.26         35
2023-03-02 02:23:21.587 4499        40.26         35
2023-03-02 02:23:21.790 4519        40.26         35
2023-03-02 02:23:22.009 4532        40.26         35
2023-03-02 02:23:22.212 4522        40.26         35
2023-03-02 02:23:22.415 4530        40.26         35
2023-03-02 02:23:22.634 4518        40.26         35
2023-03-02 02:23:22.832 4571        40.29         35
2023-03-02 02:23:23.050 4552        40.29         35
2023-03-02 02:23:23.253 4577        40.29         35
2023-03-02 02:23:23.456 4565        40.29         35
2023-03-02 02:23:23.675 4588        40.29         35
2023-03-02 02:23:23.878 4566        40.29         35
2023-03-02 02:23:24.081 4586        40.29         35
2023-03-02 02:23:24.285 4576        40.29         35
2023-03-02 02:23:24.503 4561        40.29         35
2023-03-02 02:23:24.722 4584        40.29         35
2023-03-02 02:23:24.925 4575        40.29         35
2023-03-02 02:23:25.144 4590        40.29         35
2023-03-02 02:23:25.316 4549        40.29         35
2023-03-02 02:23:25.503 4541        40.29         35
2023-03-02 02:23:25.722 4543        40.29         35
2023-03-02 02:23:25.925 4525        40.29         35
2023-03-02 02:23:26.128 4551        40.29         35
2023-03-02 02:23:26.347 4548        40.29         35
2023-03-02 02:23:26.550 4509        40.29         35
2023-03-02 02:23:26.753 4452        40.29         35
2023-03-02 02:23:26.972 4472        40.29         35
2023-03-02 02:23:27.175 4471        40.29         35
2023-03-02 02:23:27.378 4468        40.29         35
2023-03-02 02:23:27.597 4448        40.29         35
2023-03-02 02:23:27.800 4432        40.29         35
2023-03-02 02:23:28.003 4447        40.29         35
2023-03-02 02:23:28.222 4450        40.29         35
2023-03-02 02:23:28.425 4424        40.29         35
2023-03-02 02:23:28.644 4464        40.29         35
2023-03-02 02:23:28.863 4463        40.29         35
2023-03-02 02:23:29.066 4489        40.29         35
2023-03-02 02:23:29.238 4479        40.29         35
2023-03-02 02:23:29.425 4476        40.29         35
2023-03-02 02:23:29.644 4506        40.29         35
2023-03-02 02:23:29.847 4491        40.29         35
2023-03-02 02:23:30.050 4510        40.29         35
2023-03-02 02:23:30.269 4509        40.29         35
2023-03-02 02:23:30.472 4538        40.29         35
2023-03-02 02:23:30.691 4535        40.29         35
2023-03-02 02:23:30.894 4528        40.29         35
2023-03-02 02:23:31.097 4528        40.29         35
2023-03-02 02:23:31.300 4513        40.29         35
2023-03-02 02:23:31.519 4497        40.29         35
2023-03-02 02:23:31.722 4483        40.29         35
2023-03-02 02:23:31.925 4462        40.29         35
2023-03-02 02:23:32.144 4468        40.29         35
2023-03-02 02:23:32.347 4438        40.29         35
2023-03-02 02:23:32.550 4442        40.29         35
2023-03-02 02:23:32.769 4435        40.29         35
2023-03-02 02:23:32.987 4432        40.29         35
2023-03-02 02:23:33.144 4440        40.29         35
2023-03-02 02:23:33.347 4458        40.29         35
2023-03-02 02:23:33.566 4483        40.29         35
2023-03-02 02:23:33.769 4500        40.29         35
2023-03-02 02:23:33.972 4513        40.29         35
2023-03-02 02:23:34.191 4518        40.29         35
2023-03-02 02:23:34.394 4531        40.29         35
2023-03-02 02:23:34.597 4539        40.29         35
2023-03-02 02:23:34.816 4531        40.29         35
2023-03-02 02:23:35.019 4555        40.29         35
2023-03-02 02:23:35.237 4559        40.29         35
2023-03-02 02:23:35.440 4512        40.29         35
2023-03-02 02:23:35.644 4515        40.29         35
2023-03-02 02:23:35.847 4493        40.29         35
2023-03-02 02:23:36.065 4513        40.29         35
2023-03-02 02:23:36.269 4501        40.29         35
2023-03-02 02:23:36.472 4481        40.29         35
2023-03-02 02:23:36.690 4443        40.29         35
2023-03-02 02:23:36.909 4446        40.29         35
2023-03-02 02:23:37.065 4405        40.29         35
2023-03-02 02:23:37.284 4424        40.32         35
2023-03-02 02:23:37.487 4436        40.32         35
2023-03-02 02:23:37.690 4426        40.32         35
2023-03-02 02:23:37.894 4450        40.32         35
2023-03-02 02:23:38.112 4490        40.32         35
2023-03-02 02:23:38.315 4521        40.32         35
2023-03-02 02:23:38.519 4529        40.32         35
2023-03-02 02:23:38.737 4570        40.32         35
2023-03-02 02:23:38.940 4611        40.32         35
2023-03-02 02:23:39.144 4640        40.32         35
2023-03-02 02:23:39.362 4674        40.32         35
2023-03-02 02:23:39.565 4723        40.32         35
2023-03-02 02:23:39.784 4752        40.32         35
2023-03-02 02:23:39.987 4768        40.32         35
2023-03-02 02:23:40.190 4768        40.32         35
2023-03-02 02:23:40.394 4792        40.32         35
2023-03-02 02:23:40.612 4773        40.32         35
2023-03-02 02:23:40.815 4777        40.32         35
2023-03-02 02:23:41.034 4770        40.32         35
2023-03-02 02:23:41.206 4712        40.32         35
2023-03-02 02:23:41.409 4705        40.32         35
2023-03-02 02:23:41.612 4702        40.32         35
2023-03-02 02:23:41.831 4683        40.32         35
2023-03-02 02:23:42.034 4668        40.32         35
2023-03-02 02:23:42.237 4642        40.32         35
2023-03-02 02:23:42.456 4632        40.32         35
2023-03-02 02:23:42.659 4658        40.32         35
2023-03-02 02:23:42.847 4658        40.32         35
2023-03-02 02:23:43.065 4658        40.32         35
2023-03-02 02:23:43.284 4670        40.32         35
2023-03-02 02:23:43.487 4647        40.32         35
2023-03-02 02:23:43.690 4675        40.32         35
2023-03-02 02:23:43.909 4684        40.32         35
2023-03-02 02:23:44.112 4676        40.32         35
2023-03-02 02:23:44.315 4661        40.32         35
2023-03-02 02:23:44.534 4690        40.32         35
2023-03-02 02:23:44.737 4704        40.32         35
2023-03-02 02:23:44.956 4708        40.32         35
2023-03-02 02:23:45.128 4719        40.32         35
2023-03-02 02:23:45.331 4699        40.32         35
2023-03-02 02:23:45.534 4771        40.32         35
2023-03-02 02:23:45.753 4789        40.32         35
2023-03-02 02:23:45.956 4766        40.35         35
2023-03-02 02:23:46.159 4812        40.35         35
2023-03-02 02:23:46.378 4837        40.35         35
2023-03-02 02:23:46.565 4850        40.35         35
2023-03-02 02:23:46.768 4846        40.35         35
2023-03-02 02:23:46.971 4850        40.35         35
2023-03-02 02:23:47.190 4848        40.32         35
2023-03-02 02:23:47.409 4840        40.35         35
2023-03-02 02:23:47.612 4803        40.35         35
2023-03-02 02:23:47.831 4793        40.35         35
2023-03-02 02:23:48.034 4783        40.32         35
2023-03-02 02:23:48.237 4756        40.32         35
2023-03-02 02:23:48.456 4730        40.32         35
2023-03-02 02:23:48.659 4702        40.35         35
2023-03-02 02:23:48.862 4668        40.35         35
2023-03-02 02:23:49.049 4648        40.35         35
2023-03-02 02:23:49.253 4620        40.32         35
2023-03-02 02:23:49.456 4584        40.32         35
2023-03-02 02:23:49.674 4556        40.35         35
2023-03-02 02:23:49.878 4520        40.35         35
2023-03-02 02:23:50.081 4507        40.32         35
2023-03-02 02:23:50.284 4487        40.32         35
2023-03-02 02:23:50.487 4417        40.32         35
2023-03-02 02:23:50.690 4433        40.32         35
2023-03-02 02:23:50.909 4432        40.32         35
2023-03-02 02:23:51.112 4369        40.32         35
2023-03-02 02:23:51.315 4333        40.32         35
2023-03-02 02:23:51.534 4321        40.32         35
2023-03-02 02:23:51.753 4333        40.32         35
2023-03-02 02:23:51.956 4330        40.32         35
2023-03-02 02:23:52.159 4313        40.32         35
2023-03-02 02:23:52.377 4315        40.32         35
2023-03-02 02:23:52.581 4335        40.32         35
2023-03-02 02:23:52.784 4325        40.32         35
2023-03-02 02:23:52.971 4336        40.32         35
2023-03-02 02:23:53.174 4356        40.32         35
2023-03-02 02:23:53.393 4317        40.32         35
2023-03-02 02:23:53.596 4360        40.35         35
2023-03-02 02:23:53.799 4354        40.32         35
2023-03-02 02:23:54.002 4360        40.35         35
2023-03-02 02:23:54.206 4361        40.35         35
2023-03-02 02:23:54.409 4370        40.35         35
2023-03-02 02:23:54.612 4383        40.35         35
2023-03-02 02:23:54.831 4375        40.35         35
2023-03-02 02:23:55.034 4381        40.35         35
2023-03-02 02:23:55.237 4368        40.35         35
2023-03-02 02:23:55.456 4398        40.35         35
2023-03-02 02:23:55.674 4359        40.35         35
2023-03-02 02:23:55.877 4356        40.35         35
2023-03-02 02:23:56.096 4349        40.35         35
2023-03-02 02:23:56.315 4333        40.35         35
2023-03-02 02:23:56.502 4347        40.35         35
2023-03-02 02:23:56.706 4345        40.35         35
2023-03-02 02:23:56.924 4325        40.35         35
2023-03-02 02:23:57.096 4324        40.35         35
2023-03-02 02:23:57.299 4346        40.35         35
2023-03-02 02:23:57.518 4328        40.35         35
2023-03-02 02:23:57.721 4332        40.35         35
2023-03-02 02:23:57.924 4326        40.35         35
2023-03-02 02:23:58.127 4330        40.35         35
2023-03-02 02:23:58.330 4354        40.35         35
2023-03-02 02:23:58.534 4335        40.35         35
2023-03-02 02:23:58.752 4341        40.35         35
2023-03-02 02:23:58.955 4294        40.35         35
2023-03-02 02:23:59.159 4340        40.35         35
2023-03-02 02:23:59.377 4332        40.35         35
2023-03-02 02:23:59.596 4374        40.35         35
2023-03-02 02:23:59.799 4365        40.35         35
2023-03-02 02:24:00.018 4356        40.35         35
2023-03-02 02:24:00.221 4373        40.35         35
2023-03-02 02:24:00.424 4388        40.35         35
2023-03-02 02:24:00.627 4390        40.35         35
2023-03-02 02:24:00.846 4387        40.35         35
2023-03-02 02:24:01.018 4393        40.35         35
2023-03-02 02:24:01.221 4427        40.35         35
2023-03-02 02:24:01.455 4431        40.35         35
2023-03-02 02:24:01.643 4448        40.35         35
2023-03-02 02:24:01.846 4460        40.35         35
2023-03-02 02:24:02.049 4465        40.35         35
2023-03-02 02:24:02.252 4459        40.35         35
2023-03-02 02:24:02.471 4423        40.35         35
2023-03-02 02:24:02.674 4479        40.35         35
2023-03-02 02:24:02.877 4481        40.35         35
2023-03-02 02:24:03.080 4485        40.35         35
2023-03-02 02:24:03.299 4466        40.35         35
2023-03-02 02:24:03.502 4474        40.35         35
2023-03-02 02:24:03.721 4471        40.35         35
2023-03-02 02:24:03.940 4486        40.35         35
2023-03-02 02:24:04.143 4465        40.35         35
2023-03-02 02:24:04.346 4447        40.35         35
2023-03-02 02:24:04.565 4441        40.35         35
2023-03-02 02:24:04.768 4452        40.35         35
2023-03-02 02:24:04.940 4444        40.35         35
2023-03-02 02:24:05.143 4428        40.35         35
2023-03-02 02:24:05.361 4462        40.35         35
2023-03-02 02:24:05.565 4433        40.35         35
2023-03-02 02:24:05.768 4386        40.35         35
2023-03-02 02:24:05.971 4406        40.35         35
2023-03-02 02:24:06.174 4397        40.35         35
2023-03-02 02:24:06.377 4414        40.35         35
2023-03-02 02:24:06.596 4422        40.32         35
2023-03-02 02:24:06.799 4398        40.32         35
2023-03-02 02:24:07.018 4363        40.32         35
2023-03-02 02:24:07.221 4363        40.32         35
2023-03-02 02:24:07.424 4378        40.32         35
2023-03-02 02:24:07.643 4380        40.32         35
2023-03-02 02:24:07.861 4373        40.32         35
2023-03-02 02:24:08.065 4354        40.32         35
2023-03-02 02:24:08.268 4383        40.32         35
2023-03-02 02:24:08.486 4362        40.32         35
2023-03-02 02:24:08.690 4348        40.32         35
2023-03-02 02:24:08.861 4356        40.32         35
2023-03-02 02:24:09.080 4357        40.32         35
2023-03-02 02:24:09.283 4349        40.32         35
2023-03-02 02:24:09.486 4339        40.32         35
2023-03-02 02:24:09.690 4305        40.32         35
2023-03-02 02:24:09.893 4309        40.32         35
2023-03-02 02:24:10.096 4344        40.32         35
2023-03-02 02:24:10.299 4343        40.32         35
2023-03-02 02:24:10.518 4317        40.32         35
2023-03-02 02:24:10.721 4305        40.32         35
2023-03-02 02:24:10.924 4288        40.32         35
2023-03-02 02:27:44.158 4074        40.26         40
2023-03-02 02:27:44.361 4075        40.26         40
2023-03-02 02:27:44.580 4071        40.26         40
2023-03-02 02:27:44.783 4080        40.26         40
2023-03-02 02:27:45.002 4085        40.29         40
2023-03-02 02:27:45.205 4056        40.29         40
2023-03-02 02:27:45.408 4061        40.29         40
2023-03-02 02:27:45.611 4065        40.29         40
2023-03-02 02:27:45.830 4054        40.29         40
2023-03-02 02:27:46.033 4057        40.29         40
2023-03-02 02:27:46.252 4037        40.29         40
2023-03-02 02:27:46.471 4064        40.29         40
2023-03-02 02:27:46.627 4035        40.29         40
2023-03-02 02:27:46.846 4057        40.29         40
2023-03-02 02:27:47.049 4047        40.29         40
2023-03-02 02:27:47.252 4083        40.29         40
2023-03-02 02:27:47.455 4077        40.29         40
2023-03-02 02:27:47.674 4059        40.29         40
2023-03-02 02:27:47.877 4082        40.29         40
2023-03-02 02:27:48.080 4065        40.29         40
2023-03-02 02:27:48.283 4068        40.29         40
2023-03-02 02:27:48.502 4076        40.29         40
2023-03-02 02:27:48.705 4045        40.29         40
2023-03-02 02:27:48.924 4070        40.29         40
2023-03-02 02:27:49.127 4072        40.29         40
2023-03-02 02:27:49.330 4060        40.29         40
2023-03-02 02:27:49.549 4065        40.29         40
2023-03-02 02:27:49.752 4051        40.29         40
2023-03-02 02:27:49.955 4031        40.29         40
2023-03-02 02:27:50.174 4058        40.29         40
2023-03-02 02:27:50.392 4024        40.32         40
2023-03-02 02:27:50.549 4049        40.29         40
2023-03-02 02:27:50.752 4051        40.29         40
2023-03-02 02:27:50.970 4052        40.32         40
2023-03-02 02:27:51.174 4059        40.32         40
2023-03-02 02:27:51.392 4070        40.32         40
2023-03-02 02:27:51.595 4033        40.32         40
2023-03-02 02:27:51.799 4058        40.32         40
2023-03-02 02:27:52.002 4046        40.32         40
2023-03-02 02:27:52.205 4048        40.32         40
2023-03-02 02:27:52.408 4089        40.32         40
2023-03-02 02:27:52.627 4055        40.32         40
2023-03-02 02:27:52.845 4070        40.32         40
2023-03-02 02:27:53.048 4050        40.32         40
2023-03-02 02:27:53.252 4055        40.32         40
2023-03-02 02:27:53.470 4036        40.32         40
2023-03-02 02:27:53.673 4041        40.32         40
2023-03-02 02:27:53.877 4043        40.32         40
2023-03-02 02:27:54.095 4033        40.32         40
2023-03-02 02:27:54.314 4012        40.32         40
2023-03-02 02:27:54.470 4019        40.32         40
2023-03-02 02:27:54.673 4051        40.32         40
2023-03-02 02:27:54.892 4057        40.32         40
2023-03-02 02:27:55.095 4072        40.32         40
2023-03-02 02:27:55.298 4032        40.32         40
2023-03-02 02:27:55.517 4063        40.32         40
2023-03-02 02:27:55.720 4061        40.32         40
2023-03-02 02:27:55.923 4062        40.32         40
2023-03-02 02:27:56.126 4059        40.35         40
2023-03-02 02:27:56.330 4061        40.35         40
2023-03-02 02:27:56.548 4079        40.35         40
2023-03-02 02:27:56.767 4055        40.35         40
2023-03-02 02:27:56.970 4060        40.35         40
2023-03-02 02:27:57.173 4056        40.35         40
2023-03-02 02:27:57.392 4303        40.35         40
2023-03-02 02:27:57.595 4363        40.35         40
2023-03-02 02:27:57.798 4424        40.35         40
2023-03-02 02:27:58.017 4449        40.35         40
2023-03-02 02:27:58.220 4442        40.35         40
2023-03-02 02:27:58.392 4414        40.35         40
2023-03-02 02:27:58.611 4376        40.35         40
2023-03-02 02:27:58.814 4330        40.35         40
2023-03-02 02:27:59.017 4303        40.35         40
2023-03-02 02:27:59.220 4239        40.35         40
2023-03-02 02:27:59.439 4196        40.35         40
2023-03-02 02:27:59.642 4148        40.35         40
2023-03-02 02:27:59.845 4110        40.35         40
2023-03-02 02:28:00.033 4104        40.35         40
2023-03-02 02:28:00.251 4097        40.35         40
2023-03-02 02:28:00.470 4078        40.35         40
2023-03-02 02:28:00.689 4128        40.35         40
2023-03-02 02:28:00.892 4129        40.35         40
2023-03-02 02:28:01.111 4141        40.35         40
2023-03-02 02:28:01.314 4120        40.35         40
2023-03-02 02:28:01.517 4142        40.35         40
2023-03-02 02:28:01.720 4140        40.35         40
2023-03-02 02:28:01.939 4163        40.35         40
2023-03-02 02:28:02.142 4158        40.35         40
2023-03-02 02:28:02.314 4168        40.35         40
2023-03-02 02:28:02.533 4143        40.35         40
2023-03-02 02:28:02.736 4119        40.35         40
2023-03-02 02:28:02.939 4096        40.35         40
2023-03-02 02:28:03.158 4114        40.35         40
2023-03-02 02:28:03.361 4116        40.35         40
2023-03-02 02:28:03.564 4132        40.35         40
2023-03-02 02:28:03.767 4115        40.35         40
2023-03-02 02:28:03.970 4123        40.35         40
2023-03-02 02:28:04.173 4118        40.35         40
2023-03-02 02:28:04.376 4078        40.35         40
2023-03-02 02:28:04.595 4104        40.35         40
2023-03-02 02:28:04.814 4090        40.35         40
2023-03-02 02:28:05.017 4097        40.35         40
2023-03-02 02:28:05.236 4091        40.35         40
2023-03-02 02:28:05.439 4097        40.35         40
2023-03-02 02:28:05.642 4104        40.35         40
2023-03-02 02:28:05.861 4092        40.35         40
2023-03-02 02:28:06.064 4093        40.35         40
2023-03-02 02:28:06.236 4089        40.35         40
2023-03-02 02:28:06.454 4115        40.35         40
2023-03-02 02:28:06.657 4132        40.35         40
2023-03-02 02:28:06.861 4148        40.35         40
2023-03-02 02:28:07.079 4149        40.35         40
2023-03-02 02:28:07.282 4166        40.35         40
2023-03-02 02:28:07.486 4178        40.35         40
2023-03-02 02:28:07.673 4189        40.35         40
2023-03-02 02:28:07.892 4167        40.35         40
2023-03-02 02:28:08.095 4206        40.35         40
2023-03-02 02:28:08.298 4154        40.35         40
2023-03-02 02:28:08.517 4158        40.35         40
2023-03-02 02:28:08.735 4118        40.35         40
2023-03-02 02:28:08.939 4120        40.35         40
2023-03-02 02:28:09.157 4147        40.35         40
2023-03-02 02:28:09.360 4131        40.35         40
2023-03-02 02:28:09.564 4134        40.35         40
2023-03-02 02:28:09.782 4181        40.35         40
2023-03-02 02:28:09.985 4139        40.35         40
2023-03-02 02:28:10.189 4184        40.35         40
2023-03-02 02:28:10.376 4214        40.35         40
2023-03-02 02:28:10.579 4239        40.35         40
2023-03-02 02:28:10.782 4263        40.35         40
2023-03-02 02:28:11.001 4269        40.35         40
2023-03-02 02:28:11.204 4218        40.35         40
2023-03-02 02:28:11.407 4210        40.35         40
2023-03-02 02:28:11.610 4189        40.35         40
2023-03-02 02:28:11.814 4172        40.35         40
2023-03-02 02:28:12.017 4158        40.35         40
2023-03-02 02:28:12.235 4105        40.35         40
2023-03-02 02:28:12.439 4113        40.35         40
2023-03-02 02:28:12.642 4124        40.35         40
2023-03-02 02:28:12.860 4122        40.35         40
2023-03-02 02:28:13.079 4120        40.35         40
2023-03-02 02:28:13.282 4133        40.35         40
2023-03-02 02:28:13.485 4130        40.35         40
2023-03-02 02:28:13.704 4143        40.35         40
2023-03-02 02:28:13.907 4156        40.35         40
2023-03-02 02:28:14.110 4152        40.35         40
2023-03-02 02:28:14.298 4158        40.35         40
2023-03-02 02:28:14.501 4187        40.35         40
2023-03-02 02:28:14.720 4188        40.35         40
2023-03-02 02:28:14.923 4161        40.35         40
2023-03-02 02:28:15.126 4234        40.35         40
2023-03-02 02:28:15.329 4212        40.35         40
2023-03-02 02:28:15.532 4222        40.35         40
2023-03-02 02:28:15.735 4230        40.35         40
2023-03-02 02:28:15.938 4175        40.35         40
2023-03-02 02:28:16.157 4217        40.32         40
2023-03-02 02:28:16.360 4165        40.32         40
2023-03-02 02:28:16.563 4128        40.32         40
2023-03-02 02:28:16.782 4159        40.32         40
2023-03-02 02:28:17.001 4112        40.32         40
2023-03-02 02:28:17.204 4096        40.32         40
2023-03-02 02:28:17.423 4085        40.32         40
2023-03-02 02:28:17.626 4066        40.32         40
2023-03-02 02:28:17.829 4074        40.32         40
2023-03-02 02:28:18.032 4057        40.32         40
2023-03-02 02:28:18.220 4067        40.32         40
2023-03-02 02:28:18.423 4114        40.32         40
2023-03-02 02:28:18.626 4154        40.32         40
2023-03-02 02:28:18.845 4132        40.32         40
2023-03-02 02:28:19.048 4151        40.32         40
2023-03-02 02:28:19.251 4110        40.32         40
2023-03-02 02:28:19.454 4069        40.32         40
2023-03-02 02:28:19.657 4081        40.32         40
2023-03-02 02:28:19.860 4072        40.32         40
2023-03-02 02:28:20.079 4092        40.32         40
2023-03-02 02:28:20.282 4076        40.32         40
2023-03-02 02:28:20.485 4051        40.32         40
2023-03-02 02:28:20.704 4071        40.32         40
2023-03-02 02:28:20.907 4065        40.32         40
2023-03-02 02:28:21.126 4071        40.32         40
2023-03-02 02:28:21.345 4074        40.32         40
2023-03-02 02:28:21.548 4047        40.29         40
2023-03-02 02:28:21.751 4104        40.29         40
2023-03-02 02:28:21.969 4080        40.29         40
2023-03-02 02:28:22.141 4086        40.29         40
2023-03-02 02:28:22.344 4050        40.29         40
2023-03-02 02:28:22.548 4088        40.29         40
2023-03-02 02:28:22.766 4081        40.29         40
2023-03-02 02:28:22.964 4106        40.29         40
2023-03-02 02:28:23.167 4102        40.29         40
2023-03-02 02:28:23.370 4097        40.29         40
2023-03-02 02:28:23.589 4133        40.29         40
2023-03-02 02:28:23.792 4097        40.29         40
2023-03-02 02:28:23.995 4105        40.29         40
2023-03-02 02:28:24.214 4063        40.29         40
2023-03-02 02:28:24.417 4092        40.29         40
2023-03-02 02:28:24.620 4082        40.29         40
2023-03-02 02:28:24.823 4074        40.29         40
2023-03-02 02:28:25.042 4064        40.29         40
2023-03-02 02:28:25.261 4080        40.29         40
2023-03-02 02:28:25.464 4057        40.29         40
2023-03-02 02:28:25.683 4060        40.29         40
2023-03-02 02:28:25.886 4074        40.29         40
2023-03-02 02:28:26.058 4067        40.29         40
2023-03-02 02:28:26.276 4065        40.29         40
2023-03-02 02:28:26.480 4059        40.29         40
2023-03-02 02:28:26.683 4049        40.29         40
2023-03-02 02:28:26.870 4048        40.29         40
2023-03-02 02:28:27.089 4032        40.29         40
2023-03-02 02:28:27.292 4060        40.29         40
2023-03-02 02:28:27.495 4047        40.29         40
2023-03-02 02:28:27.714 4091        40.29         40
2023-03-02 02:28:27.917 4060        40.29         40
2023-03-02 02:28:28.120 4063        40.29         40
2023-03-02 02:28:28.339 4073        40.29         40
2023-03-02 02:28:28.542 4085        40.29         40
2023-03-02 02:28:28.761 4072        40.29         40
2023-03-02 02:28:28.964 4041        40.29         40
2023-03-02 02:28:29.183 4072        40.29         40
2023-03-02 02:28:29.386 4073        40.29         40
2023-03-02 02:28:29.605 4049        40.29         40
2023-03-02 02:28:29.808 4088        40.29         40
2023-03-02 02:28:29.980 4070        40.29         40
2023-03-02 02:28:30.198 4077        40.29         40
2023-03-02 02:28:30.401 4090        40.29         40
2023-03-02 02:28:30.604 4085        40.29         40
2023-03-02 02:28:30.792 4084        40.29         40
2023-03-02 02:28:31.011 4097        40.29         40
2023-03-02 02:28:31.214 4044        40.29         40
2023-03-02 02:28:31.417 4065        40.29         40
2023-03-02 02:28:31.636 4066        40.29         40
2023-03-02 02:28:31.839 4061        40.29         40
2023-03-02 02:28:32.042 4039        40.29         40
2023-03-02 02:28:32.261 4018        40.29         40
2023-03-02 02:28:32.464 4037        40.29         40
2023-03-02 02:28:32.667 4052        40.29         40
2023-03-02 02:28:32.886 4038        40.29         40
2023-03-02 02:28:33.104 4031        40.29         40
2023-03-02 02:28:33.323 4030        40.29         40
2023-03-02 02:28:33.526 4000        40.29         40
2023-03-02 02:28:33.729 4029        40.29         40
2023-03-02 02:28:33.901 4021        40.29         40
2023-03-02 02:28:34.120 4025        40.29         40
2023-03-02 02:28:34.323 4027        40.29         40
2023-03-02 02:28:34.526 4060        40.29         40
2023-03-02 02:28:34.714 4026        40.29         40
2023-03-02 02:28:34.933 4054        40.26         40
2023-03-02 02:28:35.136 4061        40.29         40
2023-03-02 02:28:35.339 4053        40.29         40
2023-03-02 02:28:35.557 4041        40.26         40
2023-03-02 02:28:35.761 4054        40.26         40
2023-03-02 02:28:35.964 4032        40.26         40
2023-03-02 02:28:36.182 4040        40.29         40
2023-03-02 02:28:36.386 4030        40.26         40
2023-03-02 02:28:36.589 4038        40.26         40
2023-03-02 02:28:36.807 4050        40.26         40
2023-03-02 02:28:37.026 4034        40.26         40
2023-03-02 02:28:37.229 4034        40.26         40
2023-03-02 02:28:37.448 4048        40.26         40
2023-03-02 02:28:37.651 4024        40.26         40
2023-03-02 02:28:37.839 4044        40.26         40
2023-03-02 02:28:38.042 4060        40.26         40
2023-03-02 02:28:38.245 4065        40.26         40
2023-03-02 02:28:38.432 4064        40.26         40
2023-03-02 02:28:38.651 4042        40.26         40
2023-03-02 02:28:38.854 4038        40.26         40
2023-03-02 02:28:39.057 4073        40.26         40
2023-03-02 02:28:39.276 4058        40.26         40
2023-03-02 02:28:39.495 4048        40.26         40
2023-03-02 02:28:39.682 4047        40.26         40
2023-03-02 02:28:39.901 4022        40.26         40
2023-03-02 02:28:40.104 4025        40.26         40
2023-03-02 02:28:40.307 4050        40.26         40
2023-03-02 02:28:40.511 4012        40.26         40
2023-03-02 02:28:40.729 4047        40.26         40
2023-03-02 02:28:40.948 4020        40.26         40
2023-03-02 02:28:41.151 4048        40.26         40
2023-03-02 02:28:41.385 4035        40.26         40
2023-03-02 02:28:41.573 4025        40.26         40
2023-03-02 02:28:41.745 4006        40.26         40
2023-03-02 02:28:41.964 4018        40.26         40
2023-03-02 02:28:42.151 4026        40.26         40
2023-03-02 02:28:42.370 4024        40.26         40
2023-03-02 02:28:42.573 4049        40.26         40
