data_ora,rad,temperatura,elevazione
2023-02-17 05:33:05.571,4085,40.32,30
2023-02-17 05:33:05.779,4104,40.32,30
2023-02-17 05:33:05.977,4079,40.35,30
2023-02-17 05:33:06.189,4090,40.32,30
2023-02-17 05:33:06.404,4073,40.32,30
2023-02-17 05:33:06.611,4087,40.32,30
2023-02-17 05:33:06.821,4081,40.32,30
2023-02-17 05:33:07.027,4102,40.32,30
2023-02-17 05:33:07.237,4062,40.32,30
2023-02-17 05:33:07.444,4074,40.32,30
2023-02-17 05:33:07.652,4074,40.32,30
2023-02-17 05:33:07.864,4070,40.32,30
2023-02-17 05:33:08.083,4052,40.32,30
2023-02-17 05:33:08.245,4046,40.35,30
2023-02-17 05:33:08.454,4032,40.35,30
2023-02-17 05:33:08.661,4076,40.35,30
2023-02-17 05:33:08.869,4050,40.35,30
2023-02-17 05:33:09.077,4068,40.35,30
2023-02-17 05:33:09.285,4065,40.32,30
2023-02-17 05:33:09.492,4080,40.32,30
2023-02-17 05:33:09.702,4047,40.32,30
2023-02-17 05:33:09.901,4065,40.32,30
2023-02-17 05:33:10.109,4062,40.32,30
2023-02-17 05:33:10.326,4056,40.32,30
2023-02-17 05:33:10.534,4059,40.32,30
2023-02-17 05:33:10.743,4060,40.32,30
2023-02-17 05:33:10.951,4074,40.32,30
2023-02-17 05:33:11.158,4059,40.32,30
2023-02-17 05:33:11.367,4071,40.32,30
2023-02-17 05:33:11.574,4057,40.32,30
2023-02-17 05:33:11.783,4051,40.32,30
2023-02-17 05:33:12.002,4036,40.32,30
2023-02-17 05:33:12.167,4026,40.32,30
2023-02-17 05:33:12.375,4025,40.32,30
2023-02-17 05:33:12.584,4038,40.32,30
2023-02-17 05:33:12.792,4033,40.32,30
2023-02-17 05:33:13.000,4031,40.32,30
2023-02-17 05:33:13.207,4006,40.32,30
2023-02-17 05:33:13.416,4001,40.32,30
2023-02-17 05:33:13.623,4014,40.32,30
2023-02-17 05:33:13.822,4024,40.32,30
2023-02-17 05:33:14.024,4027,40.32,30
2023-02-17 05:33:14.243,4008,40.32,30
2023-02-17 05:33:14.456,4019,40.32,30
2023-02-17 05:33:14.664,4045,40.32,30
2023-02-17 05:33:14.871,4056,40.32,30
2023-02-17 05:33:15.081,4048,40.32,30
2023-02-17 05:33:15.290,4056,40.32,30
2023-02-17 05:33:15.497,4042,40.32,30
2023-02-17 05:33:15.705,4051,40.32,30
2023-02-17 05:33:15.923,4028,40.32,30
2023-02-17 05:33:16.088,4071,40.32,30
2023-02-17 05:33:16.298,4072,40.32,30
2023-02-17 05:33:16.505,4085,40.32,30
2023-02-17 05:33:16.714,4076,40.32,30
2023-02-17 05:33:16.922,4063,40.32,30
2023-02-17 05:33:17.130,4060,40.32,30
2023-02-17 05:33:17.339,4087,40.32,30
2023-02-17 05:33:17.562,4101,40.32,30
2023-02-17 05:33:17.747,4065,40.32,30
2023-02-17 05:33:17.945,4068,40.32,30
2023-02-17 05:33:18.168,4048,40.32,30
2023-02-17 05:33:18.377,4051,40.32,30
2023-02-17 05:33:18.587,4048,40.32,30
2023-02-17 05:33:18.795,4038,40.32,30
2023-02-17 05:33:19.004,4030,40.32,30
2023-02-17 05:33:19.212,4041,40.32,30
2023-02-17 05:33:19.421,4021,40.32,30
2023-02-17 05:33:19.628,4039,40.32,30
2023-02-17 05:33:19.844,4050,40.32,30
2023-02-17 05:33:20.012,4043,40.32,30
2023-02-17 05:33:20.220,4035,40.32,30
2023-02-17 05:33:20.429,4039,40.32,30
2023-02-17 05:33:20.637,4026,40.32,30
2023-02-17 05:33:20.845,4028,40.32,30
2023-02-17 05:33:21.053,4044,40.32,30
2023-02-17 05:33:21.261,4063,40.32,30
2023-02-17 05:33:21.469,4029,40.32,30
2023-02-17 05:33:21.671,4062,40.32,30
2023-02-17 05:33:21.870,4042,40.32,30
2023-02-17 05:33:22.089,4053,40.32,30
2023-02-17 05:33:22.302,4053,40.32,30
2023-02-17 05:33:22.510,4050,40.32,30
2023-02-17 05:33:22.718,4065,40.32,30
2023-02-17 05:33:22.927,4069,40.32,30
2023-02-17 05:33:23.134,4076,40.32,30
2023-02-17 05:33:23.342,4062,40.32,30
2023-02-17 05:33:23.551,4082,40.32,30
2023-02-17 05:33:23.767,4101,40.32,30
2023-02-17 05:33:23.935,4078,40.32,30
2023-02-17 05:33:24.142,4077,40.32,30
2023-02-17 05:33:24.349,4058,40.32,30
2023-02-17 05:33:24.574,4034,40.32,30
2023-02-17 05:33:24.767,4038,40.32,30
2023-02-17 05:33:24.974,4049,40.32,30
2023-02-17 05:33:25.182,4045,40.32,30
2023-02-17 05:33:25.392,4042,40.29,30
2023-02-17 05:33:25.594,4025,40.29,30
2023-02-17 05:33:25.793,4044,40.29,30
2023-02-17 05:33:26.013,4034,40.29,30
2023-02-17 05:33:26.224,4034,40.29,30
2023-02-17 05:33:26.432,4049,40.29,30
2023-02-17 05:33:26.639,4031,40.29,30
2023-02-17 05:33:26.849,4016,40.29,30
2023-02-17 05:33:27.056,4050,40.32,30
2023-02-17 05:33:27.265,4040,40.32,30
2023-02-17 05:33:27.473,4015,40.29,30
2023-02-17 05:33:27.686,4010,40.29,30
2023-02-17 05:33:27.903,4032,40.29,30
2023-02-17 05:33:28.065,4031,40.29,30
2023-02-17 05:33:28.273,4012,40.29,30
2023-02-17 05:33:28.496,4028,40.29,30
2023-02-17 05:33:28.704,4035,40.29,30
2023-02-17 05:33:28.912,4047,40.29,30
2023-02-17 05:33:29.104,4044,40.29,30
2023-02-17 05:33:29.314,4026,40.29,30
2023-02-17 05:33:29.517,4009,40.29,30
2023-02-17 05:33:29.713,4026,40.29,30
2023-02-17 05:33:29.925,4015,40.29,30
2023-02-17 05:33:30.144,4032,40.29,30
2023-02-17 05:33:30.355,4013,40.29,30
2023-02-17 05:33:30.563,4031,40.29,30
2023-02-17 05:33:30.771,4027,40.32,30
2023-02-17 05:33:30.979,4047,40.29,30
2023-02-17 05:33:31.187,4038,40.29,30
2023-02-17 05:33:31.395,4036,40.29,30
2023-02-17 05:33:31.604,4025,40.29,30
2023-02-17 05:33:31.821,4039,40.32,30
2023-02-17 05:33:31.988,4049,40.32,30
2023-02-17 05:33:32.195,4036,40.32,30
2023-02-17 05:33:32.404,4069,40.32,30
2023-02-17 05:33:32.612,4057,40.32,30
2023-02-17 05:33:32.820,4060,40.32,30
2023-02-17 05:33:33.029,4075,40.32,30
2023-02-17 05:33:33.236,4058,40.32,30
2023-02-17 05:33:33.440,4043,40.32,30
2023-02-17 05:33:33.641,4058,40.32,30
2023-02-17 05:33:33.848,4062,40.32,30
2023-02-17 05:33:34.065,4070,40.32,30
2023-02-17 05:33:34.277,4056,40.32,30
2023-02-17 05:33:34.485,4054,40.32,30
2023-02-17 05:33:34.691,4046,40.32,30
2023-02-17 05:33:34.900,4047,40.32,30
