               data_ora   rad  temperatura elevazione
2023-04-06 23:08:13.888  5623        40.35         20
2023-04-06 23:08:14.095  5655        40.35         20
2023-04-06 23:08:14.304  5645        40.35         20
2023-04-06 23:08:14.480  5653        40.35         20
2023-04-06 23:08:14.688  5640        40.35         20
2023-04-06 23:08:14.897  5632        40.35         20
2023-04-06 23:08:15.102  5638        40.35         20
2023-04-06 23:08:15.301  5650        40.35         20
2023-04-06 23:08:15.505  5642        40.35         20
2023-04-06 23:08:15.712  5650        40.35         20
2023-04-06 23:08:15.922  5645        40.35         20
2023-04-06 23:08:16.130  5628        40.35         20
2023-04-06 23:08:16.339  5652        40.35         20
2023-04-06 23:08:16.547  5650        40.35         20
2023-04-06 23:08:16.755  5650        40.35         20
2023-04-06 23:08:16.963  5656        40.35         20
2023-04-06 23:08:17.171  5657        40.35         20
2023-04-06 23:08:17.388  5656        40.35         20
2023-04-06 23:08:17.603  5655        40.35         20
2023-04-06 23:08:17.810  5663        40.35         20
2023-04-06 23:08:18.020  5668        40.35         20
2023-04-06 23:08:18.229  5665        40.35         20
2023-04-06 23:08:18.404  5695        40.35         20
2023-04-06 23:08:18.612  5675        40.35         20
2023-04-06 23:08:18.820  5681        40.35         20
2023-04-06 23:08:19.023  5667        40.35         20
2023-04-06 23:08:19.222  5679        40.35         20
2023-04-06 23:08:19.443  5680        40.35         20
2023-04-06 23:08:19.652  5660        40.35         20
2023-04-06 23:08:19.861  5675        40.35         20
2023-04-06 23:08:20.054  5678        40.35         20
2023-04-06 23:08:20.262  5664        40.35         20
2023-04-06 23:08:20.470  5667        40.35         20
2023-04-06 23:08:20.678  5676        40.35         20
2023-04-06 23:08:20.887  5671        40.35         20
2023-04-06 23:08:21.093  5663        40.35         20
2023-04-06 23:08:21.309  5655        40.35         20
2023-04-06 23:08:21.527  5666        40.35         20
2023-04-06 23:08:21.735  5652        40.35         20
2023-04-06 23:08:21.940  5640        40.35         20
2023-04-06 23:08:22.150  5637        40.35         20
2023-04-06 23:08:22.328  5652        40.35         20
2023-04-06 23:08:22.536  5646        40.35         20
2023-04-06 23:08:22.744  5663        40.32         20
2023-04-06 23:08:22.947  5646        40.32         20
2023-04-06 23:08:23.144  5660        40.32         20
2023-04-06 23:08:23.352  5654        40.32         20
2023-04-06 23:08:23.559  5664        40.32         20
2023-04-06 23:08:23.768  5664        40.32         20
2023-04-06 23:08:23.976  5665        40.32         20
2023-04-06 23:08:24.185  5676        40.32         20
2023-04-06 23:08:24.392  5675        40.32         20
2023-04-06 23:08:24.602  5677        40.32         20
2023-04-06 23:08:24.810  5672        40.32         20
2023-04-06 23:08:25.018  5683        40.32         20
2023-04-06 23:08:25.233  5682        40.32         20
2023-04-06 23:08:25.450  5691        40.32         20
2023-04-06 23:08:25.658  5694        40.32         20
2023-04-06 23:08:25.867  5698        40.32         20
2023-04-06 23:08:26.074  5687        40.32         20
2023-04-06 23:08:26.250  5722        40.32         20
2023-04-06 23:08:26.459  5716        40.32         20
2023-04-06 23:08:26.668  5726        40.32         20
2023-04-06 23:08:26.866  5729        40.32         20
2023-04-06 23:08:27.068  5729        40.32         20
2023-04-06 23:08:27.275  5711        40.32         20
2023-04-06 23:08:27.484  5706        40.32         20
2023-04-06 23:08:27.691  5731        40.32         20
2023-04-06 23:08:27.916  5733        40.32         20
2023-04-06 23:08:28.124  5706        40.32         20
2023-04-06 23:08:28.332  5716        40.32         20
2023-04-06 23:08:28.540  5716        40.32         20
2023-04-06 23:08:28.733  5695        40.32         20
2023-04-06 23:08:28.941  5705        40.32         20
2023-04-06 23:08:29.154  5697        40.32         20
2023-04-06 23:08:29.371  5685        40.32         20
2023-04-06 23:08:29.581  5692        40.32         20
2023-04-06 23:08:29.790  5701        40.32         20
2023-04-06 23:08:29.998  5711        40.32         20
2023-04-06 23:08:30.173  5693        40.32         20
2023-04-06 23:08:30.382  5692        40.32         20
2023-04-06 23:08:30.588  5697        40.32         20
2023-04-06 23:08:30.787  5682        40.32         20
2023-04-06 23:08:30.991  5686        40.32         20
2023-04-06 23:08:31.199  5692        40.32         20
2023-04-06 23:08:31.408  5680        40.32         20
2023-04-06 23:08:31.615  5678        40.32         20
2023-04-06 23:08:31.824  5680        40.32         20
2023-04-06 23:08:32.032  5688        40.32         20
2023-04-06 23:08:32.239  5687        40.32         20
2023-04-06 23:08:32.448  5686        40.32         20
2023-04-06 23:08:32.657  5689        40.32         20
2023-04-06 23:08:32.865  5694        40.32         20
2023-04-06 23:08:33.073  5688        40.32         20
2023-04-06 23:08:33.293  5691        40.32         20
2023-04-06 23:08:33.505  5683        40.32         20
2023-04-06 23:08:33.714  5690        40.32         20
2023-04-06 23:08:33.922  5672        40.32         20
2023-04-06 23:08:34.099  5673        40.32         20
2023-04-06 23:08:34.305  5682        40.32         20
2023-04-06 23:08:34.508  5691        40.32         20
