RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:09:10.967 974 41.08
04/18/2023 10:09:11.173 1001 41.08
04/18/2023 10:09:11.373 1015 41.08
04/18/2023 10:09:11.587 974 41.08
04/18/2023 10:09:11.816 974 41.08
04/18/2023 10:09:12.023 1012 41.08
04/18/2023 10:09:12.216 1002 41.08
04/18/2023 10:09:12.425 979 41.08
04/18/2023 10:09:12.632 973 41.05
04/18/2023 10:09:12.841 1015 41.05
04/18/2023 10:09:13.050 1007 41.05
04/18/2023 10:09:13.257 973 41.05
04/18/2023 10:09:13.479 981 41.05
04/18/2023 10:09:13.642 1043 41.05
04/18/2023 10:09:13.850 993 41.05
04/18/2023 10:09:14.058 988 41.05
04/18/2023 10:09:14.267 997 41.05
04/18/2023 10:09:14.475 1000 41.05
04/18/2023 10:09:14.682 976 41.05
04/18/2023 10:09:14.890 969 41.05
04/18/2023 10:09:15.099 990 41.05
04/18/2023 10:09:15.300 1004 41.05
04/18/2023 10:09:15.503 994 41.05
04/18/2023 10:09:15.721 968 41.05
04/18/2023 10:09:15.931 1008 41.08
04/18/2023 10:09:16.140 997 41.08
04/18/2023 10:09:16.348 974 41.08
04/18/2023 10:09:16.556 1035 41.08
04/18/2023 10:09:16.764 1051 41.08
04/18/2023 10:09:16.973 987 41.08
04/18/2023 10:09:17.181 1004 41.08
04/18/2023 10:09:17.399 1024 41.08
04/18/2023 10:09:17.565 1042 41.08
04/18/2023 10:09:17.774 1022 41.08
04/18/2023 10:09:17.982 1038 41.08
04/18/2023 10:09:18.190 1038 41.08
04/18/2023 10:09:18.398 1003 41.08
04/18/2023 10:09:18.605 975 41.08
04/18/2023 10:09:18.814 1029 41.08
04/18/2023 10:09:19.023 1003 41.08
04/18/2023 10:09:19.229 995 41.08
04/18/2023 10:09:19.428 973 41.08
04/18/2023 10:09:19.642 995 41.08
04/18/2023 10:09:19.855 1015 41.08
04/18/2023 10:09:20.063 1131 41.08
04/18/2023 10:09:20.272 1017 41.08
04/18/2023 10:09:20.480 1005 41.05
04/18/2023 10:09:20.688 993 41.05
04/18/2023 10:09:20.897 988 41.08
04/18/2023 10:09:21.104 976 41.08
04/18/2023 10:09:21.328 994 41.08
04/18/2023 10:09:21.536 1180 41.08
04/18/2023 10:09:21.712 1165 41.08
04/18/2023 10:09:21.920 976 41.08
04/18/2023 10:09:22.113 1001 41.08
04/18/2023 10:09:22.320 989 41.08
04/18/2023 10:09:22.529 987 41.08
04/18/2023 10:09:22.737 992 41.08
04/18/2023 10:09:22.945 999 41.08
04/18/2023 10:09:23.154 992 41.08
04/18/2023 10:09:23.355 983 41.08
04/18/2023 10:09:23.559 985 41.08
04/18/2023 10:09:23.777 996 41.08
04/18/2023 10:09:23.986 987 41.08
04/18/2023 10:09:24.194 985 41.08
04/18/2023 10:09:24.402 1012 41.08
04/18/2023 10:09:24.610 1011 41.08
04/18/2023 10:09:24.818 999 41.08
04/18/2023 10:09:25.027 991 41.08
04/18/2023 10:09:25.235 1002 41.08
04/18/2023 10:09:25.452 999 41.08
04/18/2023 10:09:25.620 990 41.08
04/18/2023 10:09:25.828 1009 41.08
04/18/2023 10:09:26.036 997 41.08
04/18/2023 10:09:26.245 999 41.08
04/18/2023 10:09:26.453 993 41.08
04/18/2023 10:09:26.660 991 41.08
04/18/2023 10:09:26.868 995 41.08
04/18/2023 10:09:27.077 988 41.08
04/18/2023 10:09:27.284 986 41.08
04/18/2023 10:09:27.483 984 41.08
04/18/2023 10:09:27.693 997 41.08
04/18/2023 10:09:27.910 985 41.08
04/18/2023 10:09:28.118 995 41.08
04/18/2023 10:09:28.327 987 41.08
04/18/2023 10:09:28.535 988 41.05
04/18/2023 10:09:28.743 989 41.05
04/18/2023 10:09:28.950 990 41.05
04/18/2023 10:09:29.158 995 41.05
04/18/2023 10:09:29.367 991 41.05
04/18/2023 10:09:29.586 992 41.08
04/18/2023 10:09:29.752 993 41.08
04/18/2023 10:09:29.960 988 41.05
04/18/2023 10:09:30.168 992 41.05
04/18/2023 10:09:30.376 989 41.05
04/18/2023 10:09:30.584 996 41.05
04/18/2023 10:09:30.792 986 41.05
04/18/2023 10:09:31.000 983 41.05
04/18/2023 10:09:31.209 991 41.05
04/18/2023 10:09:31.412 991 41.05
04/18/2023 10:09:31.625 992 41.05
04/18/2023 10:09:31.828 981 41.05
04/18/2023 10:09:32.042 995 41.05
04/18/2023 10:09:32.250 997 41.05
04/18/2023 10:09:32.457 991 41.05
04/18/2023 10:09:32.666 989 41.05
04/18/2023 10:09:32.874 991 41.05
04/18/2023 10:09:33.082 996 41.05
04/18/2023 10:09:33.291 992 41.05
04/18/2023 10:09:33.503 1002 41.05
04/18/2023 10:09:33.721 1008 41.05
04/18/2023 10:09:33.881 997 41.08
04/18/2023 10:09:34.092 987 41.05
04/18/2023 10:09:34.299 1004 41.05
04/18/2023 10:09:34.507 1008 41.08
04/18/2023 10:09:34.717 995 41.05
04/18/2023 10:09:34.923 987 41.05
04/18/2023 10:09:35.131 1003 41.05
04/18/2023 10:09:35.340 1004 41.08
04/18/2023 10:09:35.540 995 41.08
04/18/2023 10:09:35.749 993 41.08
04/18/2023 10:09:35.965 993 41.08
04/18/2023 10:09:36.173 986 41.08
04/18/2023 10:09:36.380 992 41.08
04/18/2023 10:09:36.588 999 41.08
04/18/2023 10:09:36.796 1004 41.08
04/18/2023 10:09:37.006 991 41.08
04/18/2023 10:09:37.214 991 41.08
04/18/2023 10:09:37.422 999 41.08
04/18/2023 10:09:37.640 1006 41.08
04/18/2023 10:09:37.805 993 41.08
04/18/2023 10:09:38.013 1005 41.08
04/18/2023 10:09:38.223 1010 41.08
04/18/2023 10:09:38.430 1008 41.08
04/18/2023 10:09:38.638 996 41.08
04/18/2023 10:09:38.847 991 41.08
04/18/2023 10:09:39.055 1008 41.08
04/18/2023 10:09:39.263 1002 41.08
04/18/2023 10:09:39.466 993 41.08
04/18/2023 10:09:39.667 992 41.08
04/18/2023 10:09:39.885 1017 41.08
04/18/2023 10:09:40.095 1006 41.08
04/18/2023 10:09:40.304 981 41.08
04/18/2023 10:09:40.513 997 41.08
04/18/2023 10:09:40.721 1007 41.08
04/18/2023 10:09:40.929 992 41.08
04/18/2023 10:09:41.137 987 41.08
04/18/2023 10:09:41.344 994 41.08
04/18/2023 10:09:41.559 997 41.08
04/18/2023 10:09:41.777 993 41.08
04/18/2023 10:09:41.938 995 41.08
04/18/2023 10:09:42.146 988 41.08
04/18/2023 10:09:42.369 995 41.08
04/18/2023 10:09:42.582 984 41.08
04/18/2023 10:09:42.771 978 41.08
04/18/2023 10:09:42.979 986 41.08
04/18/2023 10:09:43.187 991 41.08
04/18/2023 10:09:43.394 984 41.08
04/18/2023 10:09:43.592 981 41.08
04/18/2023 10:09:43.800 986 41.08
04/18/2023 10:09:44.020 980 41.08
04/18/2023 10:09:44.227 972 41.08
04/18/2023 10:09:44.436 986 41.08
04/18/2023 10:09:44.644 994 41.08
04/18/2023 10:09:44.852 990 41.08
04/18/2023 10:09:45.060 976 41.08
04/18/2023 10:09:45.269 984 41.08
04/18/2023 10:09:45.477 996 41.08
04/18/2023 10:09:45.693 996 41.08
04/18/2023 10:09:45.861 986 41.08
04/18/2023 10:09:46.069 987 41.08
04/18/2023 10:09:46.277 993 41.08
04/18/2023 10:09:46.486 978 41.08
04/18/2023 10:09:46.694 986 41.08
04/18/2023 10:09:46.902 991 41.08
04/18/2023 10:09:47.110 985 41.08
04/18/2023 10:09:47.319 989 41.08
04/18/2023 10:09:47.520 994 41.08
04/18/2023 10:09:47.719 1004 41.08
04/18/2023 10:09:47.936 992 41.08
04/18/2023 10:09:48.151 991 41.08
04/18/2023 10:09:48.358 991 41.08
04/18/2023 10:09:48.568 1000 41.08
04/18/2023 10:09:48.776 990 41.08
04/18/2023 10:09:48.984 987 41.08
04/18/2023 10:09:49.192 991 41.08
