RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:03:42.501 8383 41.05
04/18/2023 10:03:42.710 8384 41.05
04/18/2023 10:03:42.886 8374 41.05
04/18/2023 10:03:43.090 8383 41.05
04/18/2023 10:03:43.287 8384 41.05
04/18/2023 10:03:43.493 8395 41.05
04/18/2023 10:03:43.702 8388 41.05
04/18/2023 10:03:43.910 8379 41.05
04/18/2023 10:03:44.118 8387 41.05
04/18/2023 10:03:44.327 8385 41.05
04/18/2023 10:03:44.535 8376 41.05
04/18/2023 10:03:44.743 8379 41.05
04/18/2023 10:03:44.953 8377 41.05
04/18/2023 10:03:45.159 8379 41.05
04/18/2023 10:03:45.368 8366 41.05
04/18/2023 10:03:45.576 8378 41.05
04/18/2023 10:03:45.785 8378 41.05
04/18/2023 10:03:45.993 8369 41.05
04/18/2023 10:03:46.202 8371 41.08
04/18/2023 10:03:46.413 8380 41.08
04/18/2023 10:03:46.630 8372 41.08
04/18/2023 10:03:46.841 8372 41.08
04/18/2023 10:03:47.050 8371 41.08
04/18/2023 10:03:47.216 8368 41.08
04/18/2023 10:03:47.418 8385 41.08
04/18/2023 10:03:47.627 8373 41.08
04/18/2023 10:03:47.834 8367 41.08
04/18/2023 10:03:48.042 8364 41.08
04/18/2023 10:03:48.250 8371 41.08
04/18/2023 10:03:48.458 8373 41.05
04/18/2023 10:03:48.667 8370 41.08
04/18/2023 10:03:48.875 8373 41.08
04/18/2023 10:03:49.083 8371 41.08
04/18/2023 10:03:49.291 8374 41.08
04/18/2023 10:03:49.500 8388 41.08
04/18/2023 10:03:49.707 8376 41.08
04/18/2023 10:03:49.915 8379 41.08
04/18/2023 10:03:50.124 8384 41.08
04/18/2023 10:03:50.332 8375 41.08
04/18/2023 10:03:50.540 8376 41.08
04/18/2023 10:03:50.753 8370 41.08
04/18/2023 10:03:50.970 8375 41.08
04/18/2023 10:03:51.181 8369 41.08
04/18/2023 10:03:51.341 8375 41.08
04/18/2023 10:03:51.549 8373 41.08
04/18/2023 10:03:51.757 8381 41.08
04/18/2023 10:03:51.965 8373 41.08
04/18/2023 10:03:52.174 8362 41.08
04/18/2023 10:03:52.397 8373 41.08
04/18/2023 10:03:52.607 8368 41.08
04/18/2023 10:03:52.799 8370 41.08
04/18/2023 10:03:53.021 8372 41.08
04/18/2023 10:03:53.206 8376 41.08
04/18/2023 10:03:53.423 8367 41.08
04/18/2023 10:03:53.631 8371 41.08
04/18/2023 10:03:53.839 8366 41.08
04/18/2023 10:03:54.047 8368 41.08
04/18/2023 10:03:54.256 8374 41.08
04/18/2023 10:03:54.464 8364 41.08
04/18/2023 10:03:54.671 8362 41.08
04/18/2023 10:03:54.880 8370 41.08
04/18/2023 10:03:55.095 8368 41.08
04/18/2023 10:03:55.312 8368 41.08
04/18/2023 10:03:55.472 8364 41.08
04/18/2023 10:03:55.680 8369 41.08
04/18/2023 10:03:55.889 8371 41.08
04/18/2023 10:03:56.097 8370 41.08
04/18/2023 10:03:56.305 8368 41.08
04/18/2023 10:03:56.514 8367 41.08
04/18/2023 10:03:56.721 8365 41.08
04/18/2023 10:03:56.930 8368 41.08
