RAL10
Sampling=1
Gain=5
Zero_base=8900
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:36:57.319 8516 40.71
04/18/2023 08:36:57.535 8525 40.74
04/18/2023 08:36:57.752 8525 40.71
04/18/2023 08:36:57.960 8520 40.71
04/18/2023 08:36:58.167 8514 40.71
04/18/2023 08:36:58.375 8515 40.71
04/18/2023 08:36:58.584 8507 40.71
04/18/2023 08:36:58.792 8515 40.74
04/18/2023 08:36:58.968 8520 40.74
04/18/2023 08:36:59.176 8507 40.74
04/18/2023 08:36:59.384 8510 40.74
04/18/2023 08:36:59.593 8515 40.74
04/18/2023 08:36:59.797 8507 40.74
04/18/2023 08:36:59.997 8503 40.74
04/18/2023 08:37:00.202 8502 40.74
04/18/2023 08:37:00.409 8509 40.74
04/18/2023 08:37:00.618 8502 40.74
04/18/2023 08:37:00.826 8508 40.74
04/18/2023 08:37:01.034 8519 40.74
04/18/2023 08:37:01.241 8517 40.74
04/18/2023 08:37:01.454 8506 40.74
04/18/2023 08:37:01.670 8514 40.74
04/18/2023 08:37:01.882 8497 40.74
04/18/2023 08:37:02.091 8497 40.74
04/18/2023 08:37:02.299 8494 40.74
04/18/2023 08:37:02.506 8495 40.74
04/18/2023 08:37:02.714 8511 40.74
04/18/2023 08:37:02.890 8504 40.74
04/18/2023 08:37:03.098 8511 40.74
04/18/2023 08:37:03.307 8497 40.74
04/18/2023 08:37:03.516 8516 40.74
04/18/2023 08:37:03.721 8507 40.74
04/18/2023 08:37:03.919 8503 40.74
04/18/2023 08:37:04.123 8507 40.74
04/18/2023 08:37:04.332 8494 40.74
04/18/2023 08:37:04.540 8482 40.74
04/18/2023 08:37:04.748 8501 40.74
04/18/2023 08:37:04.956 8508 40.74
04/18/2023 08:37:05.180 8504 40.74
04/18/2023 08:37:05.373 8499 40.74
04/18/2023 08:37:05.592 8500 40.74
04/18/2023 08:37:05.805 8505 40.74
04/18/2023 08:37:06.014 8498 40.74
04/18/2023 08:37:06.221 8503 40.74
04/18/2023 08:37:06.431 8503 40.74
04/18/2023 08:37:06.639 8470 40.74
04/18/2023 08:37:06.815 8491 40.74
04/18/2023 08:37:07.023 8505 40.74
04/18/2023 08:37:07.231 8484 40.74
04/18/2023 08:37:07.439 8487 40.74
04/18/2023 08:37:07.646 8480 40.74
04/18/2023 08:37:07.845 8490 40.74
04/18/2023 08:37:08.047 8493 40.74
04/18/2023 08:37:08.256 8512 40.74
04/18/2023 08:37:08.464 8473 40.74
04/18/2023 08:37:08.673 8478 40.74
04/18/2023 08:37:08.880 8487 40.74
04/18/2023 08:37:09.089 8484 40.74
04/18/2023 08:37:09.296 8496 40.74
04/18/2023 08:37:09.512 8485 40.74
04/18/2023 08:37:09.730 8494 40.74
04/18/2023 08:37:09.937 8479 40.74
04/18/2023 08:37:10.146 8485 40.74
04/18/2023 08:37:10.354 8505 40.74
04/18/2023 08:37:10.563 8486 40.74
04/18/2023 08:37:10.771 8480 40.74
04/18/2023 08:37:10.946 8484 40.74
04/18/2023 08:37:11.155 8485 40.74
04/18/2023 08:37:11.363 8490 40.74
04/18/2023 08:37:11.569 8475 40.74
04/18/2023 08:37:11.770 8479 40.74
04/18/2023 08:37:11.972 8471 40.74
04/18/2023 08:37:12.180 8466 40.74
04/18/2023 08:37:12.388 8474 40.74
04/18/2023 08:37:12.596 8463 40.74
04/18/2023 08:37:12.804 8494 40.74
04/18/2023 08:37:13.012 8476 40.74
04/18/2023 08:37:13.221 8486 40.74
04/18/2023 08:37:13.432 8478 40.74
04/18/2023 08:37:13.651 8475 40.74
04/18/2023 08:37:13.861 8482 40.74
04/18/2023 08:37:14.085 8484 40.74
04/18/2023 08:37:14.278 8474 40.74
04/18/2023 08:37:14.486 8489 40.74
04/18/2023 08:37:14.694 8469 40.74
04/18/2023 08:37:14.870 8469 40.71
04/18/2023 08:37:15.077 8470 40.71
04/18/2023 08:37:15.286 8479 40.74
04/18/2023 08:37:15.494 8460 40.71
04/18/2023 08:37:15.694 8480 40.74
04/18/2023 08:37:15.895 8472 40.74
04/18/2023 08:37:16.103 8484 40.74
04/18/2023 08:37:16.310 8484 40.74
04/18/2023 08:37:16.519 8494 40.74
04/18/2023 08:37:16.728 8488 40.74
04/18/2023 08:37:16.935 8483 40.74
04/18/2023 08:37:17.143 8486 40.74
04/18/2023 08:37:17.350 8486 40.74
04/18/2023 08:37:17.571 8472 40.74
04/18/2023 08:37:17.783 8475 40.74
04/18/2023 08:37:17.991 8483 40.74
04/18/2023 08:37:18.200 8467 40.74
04/18/2023 08:37:18.407 8487 40.74
04/18/2023 08:37:18.617 8492 40.74
04/18/2023 08:37:18.792 8486 40.74
04/18/2023 08:37:19.000 8481 40.74
04/18/2023 08:37:19.208 8482 40.74
04/18/2023 08:37:19.417 8488 40.74
04/18/2023 08:37:19.617 8492 40.74
04/18/2023 08:37:19.817 8484 40.74
04/18/2023 08:37:20.025 8489 40.74
04/18/2023 08:37:20.234 8461 40.74
04/18/2023 08:37:20.441 8474 40.74
04/18/2023 08:37:20.650 8487 40.74
04/18/2023 08:37:20.857 8466 40.74
04/18/2023 08:37:21.067 8468 40.74
04/18/2023 08:37:21.274 8482 40.74
04/18/2023 08:37:21.490 8478 40.74
04/18/2023 08:37:21.707 8470 40.74
04/18/2023 08:37:21.915 8484 40.74
04/18/2023 08:37:22.123 8468 40.74
04/18/2023 08:37:22.332 8472 40.74
04/18/2023 08:37:22.540 8483 40.74
04/18/2023 08:37:22.717 8486 40.74
04/18/2023 08:37:22.924 8485 40.74
04/18/2023 08:37:23.133 8487 40.74
04/18/2023 08:37:23.341 8485 40.74
04/18/2023 08:37:23.542 8470 40.74
04/18/2023 08:37:23.741 8485 40.74
04/18/2023 08:37:23.949 8503 40.74
04/18/2023 08:37:24.158 8473 40.74
04/18/2023 08:37:24.367 8476 40.74
04/18/2023 08:37:24.590 8494 40.74
04/18/2023 08:37:24.799 8485 40.74
04/18/2023 08:37:25.006 8471 40.74
04/18/2023 08:37:25.199 8479 40.74
04/18/2023 08:37:25.412 8469 40.74
04/18/2023 08:37:25.630 8500 40.74
04/18/2023 08:37:25.839 8471 40.74
04/18/2023 08:37:26.046 8486 40.74
04/18/2023 08:37:26.256 8483 40.74
04/18/2023 08:37:26.464 8490 40.74
04/18/2023 08:37:26.639 8475 40.74
04/18/2023 08:37:26.848 8484 40.74
04/18/2023 08:37:27.056 8495 40.74
