               data_ora  rad  temperatura elevazione
2023-04-08 23:22:39.879 3480        40.41         20
2023-04-08 23:22:40.078 3465        40.41         20
2023-04-08 23:22:40.283 3463        40.41         20
2023-04-08 23:22:40.491 3485        40.41         20
2023-04-08 23:22:40.699 3484        40.41         20
2023-04-08 23:22:40.908 3467        40.41         20
2023-04-08 23:22:41.116 3472        40.41         20
2023-04-08 23:22:41.324 3474        40.41         20
2023-04-08 23:22:41.532 3491        40.41         20
2023-04-08 23:22:41.739 3488        40.41         20
2023-04-08 23:22:41.948 3468        40.41         20
2023-04-08 23:22:42.157 3484        40.41         20
2023-04-08 23:22:42.365 3479        40.41         20
2023-04-08 23:22:42.572 3475        40.41         20
2023-04-08 23:22:42.792 3468        40.41         20
2023-04-08 23:22:43.004 3461        40.41         20
2023-04-08 23:22:43.214 3464        40.41         20
